default.payment.next.month,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
0,200000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,360000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,312.0,312.0,312.0,312.0,251.0,-61.0,313.0,313.0,313.0,252.0,1.0,95971.0
0,250000.0,1,0,1,35,-2,-2,-2,-2,-2,-2,22839.0,7745.0,12035.0,33604.0,0.0,1190.0,7783.0,12046.0,33718.0,0.0,1190.0,590.0
0,170000.0,2,1,2,28,0,0,-2,-2,-2,-1,2300.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,150.0
0,230000.0,2,2,1,28,0,0,0,0,0,0,54228.0,21092.0,18481.0,15609.0,5802.0,72049.0,1500.0,1139.0,600.0,800.0,70196.0,3000.0
1,30000.0,1,2,1,47,0,0,0,0,2,0,24422.0,25480.0,26425.0,30525.0,29063.0,29022.0,1455.0,1400.0,4500.0,0.0,1500.0,2000.0
0,70000.0,2,1,2,30,0,0,0,0,0,0,19492.0,20054.0,14016.0,14782.0,15249.0,15595.0,1600.0,1300.0,1000.0,701.0,1000.0,1000.0
0,320000.0,1,2,2,29,0,0,0,0,0,0,324693.0,321110.0,325024.0,322246.0,297637.0,301575.0,11650.0,12500.0,11900.0,10503.0,10886.0,10040.0
1,50000.0,1,2,1,44,2,-1,2,0,0,0,1473.0,2423.0,950.0,1560.0,1170.0,780.0,2423.0,0.0,1000.0,0.0,0.0,0.0
1,200000.0,2,1,2,40,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20000.0,2,3,1,23,0,0,0,0,0,0,17589.0,18387.0,19157.0,19308.0,19486.0,19785.0,1313.0,1308.0,684.0,707.0,848.0,790.0
0,210000.0,2,2,2,29,0,0,0,0,0,0,52143.0,53182.0,54331.0,55827.0,57295.0,58571.0,2500.0,2600.0,3000.0,3000.0,2200.0,2300.0
0,60000.0,2,2,2,24,0,0,0,-1,-1,-1,58692.0,61225.0,54673.0,2193.0,8258.0,0.0,5000.0,1098.0,2193.0,8258.0,0.0,0.0
0,80000.0,1,2,2,25,2,0,0,0,0,-2,76915.0,78270.0,79693.0,20335.0,0.0,0.0,3149.0,3039.0,1550.0,0.0,0.0,0.0
0,270000.0,1,2,2,44,0,0,0,0,0,0,274610.0,274870.0,258759.0,225454.0,225032.0,225698.0,10556.0,10050.0,8370.0,8510.0,8250.0,10671.0
1,80000.0,2,1,1,54,2,2,2,0,0,0,12894.0,15449.0,14909.0,14915.0,15382.0,16374.0,3084.0,0.0,550.0,707.0,1400.0,200.0
0,360000.0,2,2,1,27,-2,-2,-2,-2,-2,-2,5146.0,15381.0,0.0,0.0,0.0,0.0,15381.0,0.0,0.0,0.0,0.0,0.0
1,30000.0,1,2,2,26,1,3,2,2,0,0,31305.0,30527.0,30789.0,29504.0,30276.0,29695.0,0.0,1060.0,0.0,1251.0,1078.0,1243.0
0,20000.0,2,1,2,22,0,0,0,0,-1,0,18553.0,19446.0,19065.0,8332.0,18868.0,19247.0,1500.0,1032.0,541.0,20000.0,693.0,1000.0
0,120000.0,2,1,2,32,0,0,0,0,0,0,81878.0,83429.0,77262.0,78783.0,75252.0,77090.0,3014.0,5000.0,5000.0,2726.0,4000.0,3000.0
0,50000.0,2,2,2,25,0,0,0,0,0,0,46895.0,45929.0,44709.0,28179.0,28877.0,29217.0,2000.0,1740.0,1400.0,1000.0,1000.0,1100.0
0,160000.0,2,3,1,41,-1,-1,-1,-1,-1,-1,2392.0,316.0,416.0,416.0,416.0,2606.0,316.0,416.0,416.0,416.0,2606.0,316.0
1,120000.0,2,1,2,30,-1,2,-1,-1,-1,-1,330.0,165.0,165.0,0.0,165.0,0.0,0.0,165.0,0.0,165.0,0.0,0.0
0,500000.0,1,1,2,41,-1,-1,-2,-2,-2,-2,1296.0,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0,0.0
0,80000.0,1,2,2,30,0,0,-1,-1,-1,-1,31299.0,37446.0,539.0,16673.0,21473.0,10715.0,20000.0,539.0,16673.0,21473.0,10715.0,10000.0
1,100000.0,1,4,1,52,0,0,0,0,0,0,90939.0,83090.0,63145.0,56962.0,52385.0,22543.0,3467.0,2000.0,1476.0,4992.0,808.0,1000.0
0,240000.0,2,1,2,28,1,2,2,2,0,-1,17868.0,188.0,2288.0,2100.0,405.0,1665.0,0.0,2100.0,405.0,0.0,1665.0,0.0
0,500000.0,1,1,1,41,0,0,0,0,0,0,505128.0,500867.0,489856.0,356583.0,289398.0,274590.0,19295.0,18694.0,12271.0,9699.0,9420.0,8818.0
0,20000.0,2,1,2,23,0,0,3,2,2,0,16918.0,20627.0,19985.0,19702.0,18395.0,18763.0,4000.0,1.0,651.0,0.0,655.0,653.0
1,20000.0,1,2,1,39,2,2,2,2,2,2,20591.0,20284.0,20645.0,20750.0,20300.0,20482.0,1500.0,1000.0,718.0,3.0,1800.0,0.0
0,60000.0,1,1,2,25,0,0,2,2,2,0,56918.0,61210.0,52757.0,29209.0,26403.0,26969.0,5914.0,17.0,3106.0,0.0,1104.0,1134.0
0,120000.0,1,2,2,25,0,0,2,0,0,0,11147.0,9757.0,9423.0,3345.0,2929.0,2520.0,2446.0,438.0,1000.0,0.0,7.0,0.0
1,140000.0,2,2,1,49,-1,-1,0,-1,-1,-1,8280.0,3147.0,2421.0,5021.0,2646.0,6117.0,3147.0,2000.0,5021.0,2646.0,5541.0,0.0
0,50000.0,2,1,2,21,0,0,0,0,0,0,36809.0,33121.0,29672.0,22365.0,12702.0,4134.0,5143.0,5000.0,1021.0,0.0,3000.0,0.0
0,250000.0,2,3,1,43,-2,-2,-2,-1,-1,-1,8443.0,13782.0,22997.0,24209.0,23122.0,4000.0,13829.0,22997.0,25071.0,23122.0,4000.0,28650.0
1,50000.0,1,2,2,37,2,2,2,2,0,0,72034.0,75711.0,75322.0,71640.0,71114.0,67519.0,7300.0,3200.0,0.0,3000.0,5400.0,5000.0
0,190000.0,1,1,2,25,0,0,2,0,0,0,3173.0,5270.0,5040.0,6050.0,6447.0,7339.0,2323.0,0.0,1103.0,500.0,1000.0,400.0
0,360000.0,1,3,1,49,0,0,0,0,0,0,170792.0,153458.0,136109.0,114908.0,111274.0,110141.0,5729.0,5365.0,4664.0,3890.0,3899.0,4724.0
0,50000.0,2,2,1,37,0,0,0,0,-1,0,23325.0,21940.0,20718.0,24048.0,5017.0,3570.0,1400.0,1200.0,5000.0,5017.0,71.0,2710.0
0,180000.0,2,2,2,34,0,0,0,0,0,0,18314.0,18630.0,19126.0,12939.0,6939.0,3439.0,2000.0,2000.0,1042.0,0.0,0.0,191.0
0,210000.0,1,1,1,36,0,0,-1,-1,-1,-1,102245.0,103640.0,792.0,396.0,0.0,546.0,5000.0,792.0,396.0,0.0,546.0,396.0
0,230000.0,2,2,2,25,-1,-1,0,0,0,0,2045.0,44711.0,45742.0,38502.0,30581.0,32738.0,44711.0,4000.0,4000.0,3000.0,3000.0,2000.0
1,30000.0,1,2,1,34,0,0,0,0,0,0,28893.0,26807.0,27942.0,27179.0,27385.0,28943.0,2000.0,2000.0,940.0,1000.0,2000.0,2000.0
0,500000.0,1,1,1,50,-1,-1,-1,-1,0,0,2112.0,6000.0,2079.0,2710.0,2040.0,-55.0,6031.0,2509.0,2713.0,2010.0,0.0,4642.0
1,50000.0,1,2,2,25,0,0,0,0,0,0,43785.0,38971.0,34836.0,18488.0,19716.0,17932.0,1795.0,1660.0,1272.0,1500.0,644.0,704.0
0,50000.0,2,3,1,35,0,0,0,0,0,0,49930.0,48261.0,49027.0,49564.0,28609.0,28302.0,2300.0,3000.0,2503.0,1500.0,1204.0,2000.0
0,50000.0,1,2,2,27,0,0,0,0,0,0,46858.0,22534.0,18131.0,18530.0,19079.0,19608.0,2000.0,4131.0,1000.0,1000.0,1000.0,1000.0
1,50000.0,2,2,2,27,2,2,2,2,0,0,19410.0,22085.0,23435.0,22765.0,22990.0,23369.0,3000.0,2000.0,0.0,900.0,900.0,1006.0
0,290000.0,1,2,1,50,0,0,0,0,0,0,88713.0,79214.0,81301.0,84033.0,86513.0,90056.0,3459.0,4000.0,5000.0,4000.0,5000.0,5000.0
0,100000.0,2,2,1,25,0,0,0,0,0,0,99203.0,97294.0,99377.0,101577.0,99453.0,101879.0,3485.0,3654.0,3900.0,3729.0,4200.0,3702.0
0,160000.0,2,1,2,35,0,0,-2,-2,-2,-2,11988.0,-890.0,-890.0,-890.0,-890.0,-890.0,0.0,0.0,0.0,0.0,0.0,0.0
0,80000.0,2,2,1,46,0,0,-1,0,0,0,4742.0,3913.0,6383.0,5016.0,1760.0,2783.0,1277.0,6387.0,102.0,35.0,1850.0,6099.0
0,80000.0,2,3,2,33,0,0,0,0,-1,-1,73132.0,74668.0,77427.0,80700.0,15525.0,81621.0,2710.0,4000.0,5000.0,15525.0,81621.0,2493.0
1,130000.0,1,2,2,26,-1,0,0,-1,-1,-1,296.0,1299.0,-1.0,500.0,0.0,936.0,1003.0,0.0,501.0,0.0,936.0,1002.0
0,50000.0,1,2,2,37,0,0,0,0,0,0,50701.0,50462.0,50218.0,20141.0,20072.0,19493.0,2202.0,2083.0,697.0,711.0,717.0,674.0
0,60000.0,2,2,1,38,-2,-2,-2,-2,-2,-2,4764.0,30500.0,0.0,0.0,52829.0,41404.0,30500.0,0.0,0.0,52829.0,41404.0,22401.0
0,500000.0,2,1,1,46,-2,-2,-1,0,0,-1,28412.0,72222.0,248807.0,179086.0,160121.0,52190.0,72234.0,248902.0,3582.0,3202.0,52190.0,53710.0
0,290000.0,2,2,1,49,-2,-2,-1,2,0,0,-236.0,-236.0,11764.0,11186.0,6863.0,6179.0,0.0,12000.0,0.0,0.0,0.0,0.0
0,240000.0,2,1,3,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,60000.0,1,2,2,29,0,0,0,0,0,0,34081.0,23215.0,30340.0,28368.0,28962.0,26589.0,2000.0,8565.0,969.0,1004.0,1000.0,900.0
0,150000.0,2,2,2,28,0,-1,0,-1,-1,-2,12272.0,4447.0,5228.0,1623.0,0.0,0.0,4447.0,1000.0,1623.0,0.0,0.0,0.0
0,50000.0,1,2,1,41,0,0,0,0,-2,-2,49999.0,51043.0,51400.0,0.0,0.0,0.0,2263.0,2400.0,0.0,0.0,0.0,0.0
0,320000.0,2,2,1,39,0,0,0,0,0,0,38332.0,63396.0,66871.0,69339.0,31525.0,30861.0,30000.0,4700.0,3000.0,5000.0,5000.0,7000.0
0,60000.0,1,2,1,57,0,0,0,0,0,0,59617.0,47807.0,35136.0,34163.0,27197.0,26528.0,3099.0,3000.0,5005.0,2000.0,4001.0,3016.0
0,150000.0,2,3,1,40,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,4095.0,0.0,0.0,0.0,0.0,4095.0,0.0
0,320000.0,2,2,1,36,-2,-1,0,0,0,0,73024.0,66537.0,58762.0,43112.0,67290.0,62132.0,2904.0,2973.0,1579.0,40020.0,3127.0,1206.0
1,10000.0,1,2,2,28,-1,2,-1,2,3,2,619.0,619.0,8642.0,9151.0,8023.0,5475.0,0.0,8642.0,800.0,107.0,200.0,0.0
0,140000.0,2,2,1,30,0,0,0,0,0,0,21593.0,17636.0,17800.0,14869.0,12895.0,12833.0,2000.0,2000.0,2000.0,1000.0,1000.0,600.0
0,250000.0,2,1,1,31,-1,-1,-1,-1,-1,-2,315.0,-72.0,7304.0,95.0,0.0,0.0,0.0,7376.0,0.0,0.0,0.0,0.0
0,150000.0,2,3,1,45,0,0,0,0,0,0,47372.0,42652.0,42306.0,41579.0,40669.0,39301.0,2000.0,2100.0,1837.0,1400.0,1486.0,1572.0
0,60000.0,2,2,1,35,0,0,0,0,0,0,59449.0,58548.0,53054.0,47933.0,29254.0,29981.0,2300.0,2600.0,2000.0,1200.0,1200.0,1500.0
0,100000.0,1,2,2,36,8,7,6,5,4,3,110072.0,108478.0,105931.0,104554.0,102360.0,100413.0,0.0,0.0,1170.0,0.0,0.0,0.0
0,30000.0,2,2,2,22,0,0,0,0,0,0,29449.0,30308.0,26186.0,27698.0,28987.0,29568.0,1402.0,2000.0,2000.0,2000.0,2500.0,2000.0
0,50000.0,1,1,2,29,0,0,0,2,0,0,5249.0,14427.0,19819.0,18567.0,23535.0,28620.0,10000.0,6000.0,0.0,5630.0,6000.0,5000.0
0,280000.0,2,2,2,42,0,0,0,0,0,0,272190.0,266459.0,228907.0,234179.0,180684.0,184319.0,9910.0,9000.0,9329.0,7000.0,6511.0,5500.0
0,340000.0,2,5,2,30,0,0,0,0,0,-1,47001.0,47664.0,38192.0,39234.0,20960.0,360.0,2000.0,2000.0,2000.0,3000.0,360.0,360.0
0,30000.0,1,2,2,28,0,0,0,0,0,0,29242.0,29507.0,29155.0,25255.0,22001.0,0.0,5006.0,1244.0,851.0,955.0,0.0,0.0
0,240000.0,1,2,2,26,0,0,0,0,0,0,161766.0,166147.0,169882.0,173246.0,177112.0,187951.0,7000.0,6500.0,6183.0,6640.0,14000.0,0.0
0,90000.0,2,1,2,28,0,0,0,0,0,-1,88345.0,90260.0,87535.0,89335.0,19715.0,4709.0,3360.0,1947.0,2000.0,10000.0,4709.0,82400.0
1,20000.0,1,3,2,34,-1,-1,2,2,-2,-2,390.0,780.0,780.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0
0,10000.0,2,2,2,32,0,0,0,0,0,0,9463.0,9338.0,10073.0,10059.0,9760.0,10048.0,1165.0,1200.0,400.0,520.0,600.0,500.0
0,80000.0,2,2,1,35,-1,-1,-1,-1,-1,0,2890.0,9796.0,13443.0,396.0,396.0,396.0,9796.0,13443.0,396.0,396.0,0.0,396.0
0,20000.0,1,2,2,38,0,0,0,0,0,0,19817.0,19751.0,20242.0,20098.0,20059.0,20513.0,2000.0,1700.0,1300.0,1008.0,1700.0,1000.0
1,60000.0,1,2,2,42,1,2,0,0,0,0,60560.0,56471.0,36057.0,35077.0,69251.0,71478.0,2065.0,1988.0,2500.0,62731.0,3600.0,1600.0
0,20000.0,1,2,1,40,0,0,0,0,0,0,14353.0,16580.0,16730.0,17930.0,18267.0,18604.0,3000.0,1800.0,2000.0,1000.0,1000.0,1000.0
0,30000.0,2,2,2,22,2,2,2,2,2,2,24874.0,26163.0,26449.0,27915.0,27170.0,29071.0,2000.0,1000.0,2201.0,0.0,2500.0,1001.0
0,260000.0,1,3,2,27,0,0,0,0,0,0,132755.0,137049.0,137558.0,140455.0,144032.0,146615.0,6417.0,5000.0,5184.0,6000.0,5026.0,4005.0
0,20000.0,2,2,2,22,0,0,0,0,0,0,16001.0,12622.0,13221.0,13130.0,14034.0,14906.0,1212.0,1201.0,500.0,1500.0,1500.0,1000.0
0,110000.0,1,1,2,29,0,0,0,0,0,0,106698.0,104546.0,100272.0,92615.0,92657.0,93364.0,6000.0,4800.0,4300.0,3600.0,3500.0,3600.0
0,390000.0,1,1,2,47,1,-1,-1,-2,-1,-1,0.0,3760.0,0.0,0.0,123.0,0.0,3760.0,0.0,0.0,123.0,0.0,0.0
0,180000.0,2,2,1,30,1,2,-1,0,0,0,18435.0,1563.0,3842.0,7146.0,10480.0,13886.0,0.0,3842.0,5000.0,5000.0,10000.0,5000.0
0,300000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,6045.0,7151.0,4790.0,3145.0,4274.0,0.0,7157.0,4790.0,3145.0,4274.0,0.0,2215.0
0,30000.0,1,1,2,45,0,0,0,0,-1,2,27990.0,27632.0,27992.0,16065.0,930.0,780.0,1850.0,4700.0,1000.0,930.0,0.0,0.0
0,20000.0,2,2,1,43,0,0,0,0,0,0,11511.0,12521.0,13851.0,14558.0,14847.0,15157.0,1205.0,1535.0,1242.0,531.0,549.0,552.0
0,50000.0,2,1,2,23,0,0,0,0,0,2,34422.0,32703.0,22851.0,6699.0,10060.0,7737.0,1544.0,1000.0,0.0,3361.0,0.0,100.0
1,300000.0,2,1,2,25,1,5,4,3,2,3,315632.0,309330.0,302869.0,306395.0,311256.0,305413.0,0.0,0.0,10000.0,10000.0,0.0,0.0
0,230000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,819.0,18163.0,5473.0,8162.0,6985.0,9130.0,18163.0,5654.0,12887.0,6985.0,9130.0,6554.0
0,230000.0,2,1,2,26,-2,-1,2,-1,0,-1,-10.0,1732.0,476.0,3157.0,340.0,769.0,2122.0,0.0,3157.0,0.0,769.0,1265.0
0,80000.0,2,2,1,45,0,0,0,0,0,0,17613.0,19009.0,20361.0,18722.0,12514.0,8905.0,2000.0,2000.0,1009.0,0.0,2000.0,0.0
0,16000.0,1,5,1,46,0,0,0,0,0,2,22058.0,24367.0,26965.0,29521.0,32032.0,31385.0,3000.0,3000.0,3000.0,3000.0,0.0,2000.0
0,180000.0,1,1,2,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,80000.0,2,2,1,47,0,0,2,0,0,0,77714.0,79049.0,79206.0,78031.0,78293.0,78870.0,5000.0,3000.0,3000.0,3000.0,3000.0,5000.0
0,210000.0,1,2,1,53,1,-1,2,-1,-1,-1,-197.0,3195.0,1821.0,1683.0,0.0,1986.0,3392.0,2.0,1683.0,0.0,1986.0,1188.0
1,20000.0,1,3,2,45,1,2,2,2,2,2,15748.0,16497.0,16928.0,17354.0,16934.0,18347.0,1300.0,1000.0,1000.0,0.0,1700.0,600.0
1,10000.0,2,1,2,27,2,0,0,2,0,0,6100.0,7274.0,9596.0,9289.0,9593.0,9795.0,1281.0,2603.0,0.0,1000.0,500.0,421.0
0,230000.0,1,2,1,46,0,0,0,0,0,0,170354.0,131022.0,108061.0,87461.0,69221.0,57462.0,7200.0,3348.0,2510.0,5000.0,3500.0,6500.0
0,80000.0,1,1,2,26,0,0,0,0,0,0,51533.0,45147.0,45921.0,46629.0,47655.0,48496.0,1800.0,1800.0,1690.0,1750.0,1887.0,1800.0
1,200000.0,1,2,2,25,0,0,0,0,0,0,107001.0,108619.0,110149.0,110333.0,85201.0,84809.0,5000.0,5000.0,5000.0,3000.0,5000.0,10000.0
0,320000.0,2,3,2,53,0,0,0,0,0,0,188373.0,281060.0,261698.0,265703.0,175925.0,188982.0,276698.0,11020.0,11000.0,9486.0,20000.0,10000.0
0,30000.0,1,3,1,32,0,0,0,0,0,-1,28292.0,30494.0,28317.0,16454.0,450.0,1400.0,3000.0,1431.0,483.0,0.0,700.0,0.0
1,70000.0,2,3,2,31,2,0,0,0,0,0,68174.0,68973.0,69835.0,66216.0,30000.0,30096.0,3200.0,3013.0,2141.0,1200.0,1300.0,1300.0
0,170000.0,2,2,1,42,0,0,0,0,-2,-2,52262.0,36518.0,20533.0,-919.0,-919.0,-919.0,1985.0,1000.0,16000.0,16000.0,16000.0,24288.0
0,10000.0,1,3,1,36,0,0,0,2,2,2,5104.0,6133.0,8432.0,8150.0,8945.0,8657.0,1274.0,2573.0,0.0,1086.0,0.0,353.0
0,160000.0,1,2,1,28,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,1300.0,1244.0
1,280000.0,2,1,2,38,1,-2,-1,-1,-1,-1,0.0,0.0,3898.0,1460.0,18901.0,0.0,0.0,3898.0,1460.0,18901.0,0.0,0.0
0,230000.0,2,3,1,37,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,2533.0,0.0,0.0,0.0,0.0,2533.0,0.0,500.0
1,20000.0,1,3,1,53,3,2,2,7,7,7,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30000.0,2,2,1,30,0,0,0,0,0,0,29265.0,28901.0,28883.0,29411.0,24602.0,22760.0,2000.0,1655.0,1513.0,499.0,688.0,0.0
0,140000.0,2,2,1,41,0,0,0,0,0,2,41814.0,43616.0,44710.0,45661.0,50880.0,49934.0,2500.0,2100.0,2000.0,6000.0,0.0,2000.0
0,90000.0,2,3,0,24,-2,-2,-2,-1,0,0,3700.0,20833.0,23968.0,13574.0,6800.0,1830.0,20108.0,4000.0,13574.0,14.0,5.0,13162.0
0,50000.0,2,2,2,53,0,0,0,-1,-1,2,7343.0,7969.0,8832.0,10931.0,11578.0,10547.0,1139.0,1002.0,13359.0,800.0,0.0,426.0
1,60000.0,1,2,2,27,5,4,3,2,-1,0,67940.0,65957.0,64005.0,61769.0,51722.0,44956.0,0.0,0.0,0.0,51722.0,16000.0,1100.0
0,60000.0,2,1,2,31,-1,-1,-1,0,0,-1,9815.0,11093.0,699.0,699.0,0.0,1000.0,11160.0,699.0,0.0,0.0,1430.0,850.0
0,200000.0,2,2,2,30,0,0,0,0,0,0,38616.0,40612.0,32801.0,14664.0,17092.0,18820.0,3040.0,1306.0,3400.0,3000.0,2000.0,0.0
1,70000.0,2,2,2,36,0,0,0,0,0,0,68028.0,67864.0,59165.0,29314.0,28844.0,29443.0,3340.0,2044.0,1773.0,1181.0,1215.0,1297.0
0,450000.0,1,1,2,28,-1,0,0,0,-1,-1,9845.0,11991.0,17111.0,19585.0,9756.0,3282.0,3000.0,10000.0,3000.0,10000.0,3300.0,326.0
0,270000.0,2,1,2,34,0,0,0,0,0,0,126642.0,127741.0,132405.0,131241.0,127080.0,122213.0,4500.0,7028.0,4728.0,5037.0,4530.0,5000.0
0,240000.0,1,1,1,37,0,0,0,0,0,0,222976.0,227463.0,220804.0,217991.0,221981.0,214320.0,8494.0,7762.0,7176.0,7505.0,7273.0,7509.0
1,100000.0,1,1,2,33,2,0,0,0,0,0,101329.0,103532.0,100485.0,101552.0,100752.0,100652.0,3900.0,6000.0,3900.0,4100.0,17000.0,3750.0
0,360000.0,2,1,2,27,0,0,0,0,0,0,297275.0,307394.0,314534.0,289355.0,274484.0,247998.0,20000.0,15000.0,19355.0,10000.0,10000.0,10000.0
0,60000.0,1,2,2,35,0,0,0,0,2,0,34604.0,35625.0,36701.0,39048.0,37269.0,38000.0,1900.0,1953.0,3300.0,0.0,1430.0,1300.0
0,50000.0,2,2,2,49,0,0,0,0,0,0,43342.0,44441.0,45390.0,46310.0,47262.0,48219.0,2100.0,2000.0,1113.0,1143.0,1159.0,1381.0
0,240000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,1356.0,326.0,326.0,326.0,476.0,326.0,326.0,326.0,326.0,476.0,326.0,3926.0
0,110000.0,2,2,1,29,0,0,0,0,2,0,106302.0,108590.0,107414.0,108887.0,107145.0,102075.0,5500.0,5224.0,7641.0,0.0,3785.0,3668.0
0,90000.0,1,1,2,31,0,0,2,0,0,0,32581.0,36525.0,35660.0,36436.0,33548.0,32061.0,4500.0,0.0,3000.0,10000.0,2000.0,2000.0
0,80000.0,1,2,2,53,0,0,0,0,0,0,80577.0,78781.0,78363.0,48902.0,49996.0,-1719.0,3261.0,2342.0,1630.0,1759.0,0.0,52085.0
0,120000.0,2,1,1,60,-2,-2,-2,-2,-2,-2,3956.0,0.0,2216.0,2550.0,9246.0,8307.0,0.0,2216.0,2557.0,9246.0,8307.0,10000.0
1,240000.0,2,2,1,36,1,-2,-2,-2,-2,-2,-946.0,-946.0,-946.0,-946.0,-946.0,-946.0,0.0,0.0,0.0,0.0,0.0,0.0
0,90000.0,2,1,2,27,1,2,2,2,2,2,17374.0,16806.0,18768.0,18169.0,19682.0,19220.0,0.0,2251.0,0.0,1807.0,0.0,10000.0
0,180000.0,1,3,1,40,0,0,0,-1,0,0,105918.0,81091.0,-1659.0,111077.0,112738.0,115746.0,4400.0,0.0,112736.0,5000.0,5300.0,5000.0
0,360000.0,1,2,2,33,-1,-1,-1,0,-1,-1,9582.0,2119.0,10549.0,4409.0,2567.0,6234.0,2139.0,10580.0,110.0,2578.0,6265.0,0.0
0,70000.0,1,2,1,43,0,0,0,0,0,0,93025.0,95655.0,66404.0,31688.0,17317.0,6270.0,3664.0,2127.0,618.0,738.0,125.0,0.0
0,390000.0,2,1,1,53,-1,-1,-2,-2,-1,0,611.0,0.0,0.0,0.0,343.0,1343.0,0.0,0.0,0.0,343.0,1000.0,1076.0
1,210000.0,1,1,2,33,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0
0,30000.0,1,1,2,34,0,0,0,0,2,2,29160.0,29302.0,29698.0,31157.0,31714.0,30496.0,1494.0,1466.0,2501.0,1759.0,0.0,15912.0
0,20000.0,1,3,2,51,0,0,0,0,-1,-1,9953.0,13989.0,14953.0,14710.0,900.0,0.0,5000.0,1275.0,2704.0,3200.0,0.0,0.0
0,290000.0,1,1,1,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,60000.0,2,3,1,58,1,2,0,0,0,0,26259.0,25544.0,26578.0,27828.0,28271.0,28868.0,0.0,1750.0,2000.0,1200.0,1200.0,1131.0
0,50000.0,1,3,2,34,0,0,0,0,0,0,44036.0,35498.0,33043.0,25556.0,24389.0,25436.0,4500.0,4000.0,3000.0,2500.0,4000.0,2500.0
0,140000.0,2,3,1,47,6,5,4,3,2,0,151790.0,147998.0,144280.0,139701.0,90756.0,92935.0,0.0,0.0,0.0,0.0,3000.0,2000.0
0,160000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,1040.0,1188.0,1276.0,372.0,372.0,372.0,1320.0,1276.0,372.0,372.0,372.0,372.0
0,450000.0,1,1,2,37,0,0,0,0,0,0,16259.0,15026.0,17363.0,11708.0,11329.0,4749.0,6000.0,4000.0,6000.0,5000.0,2000.0,2092.0
0,110000.0,2,2,1,41,0,0,0,0,0,0,104740.0,102165.0,98160.0,57257.0,54863.0,53510.0,5000.0,5045.0,7021.0,7000.0,5000.0,3000.0
0,50000.0,1,3,1,57,2,0,0,0,0,0,18275.0,18494.0,16978.0,16282.0,17363.0,8833.0,1509.0,2003.0,1200.0,1281.0,1512.0,2308.0
0,80000.0,1,1,2,35,0,0,0,0,0,0,52065.0,55205.0,55900.0,55622.0,56295.0,61598.0,5000.0,2606.0,2200.0,2100.0,6679.0,1700.0
0,150000.0,1,3,1,40,0,0,0,0,0,0,121544.0,123615.0,126733.0,130241.0,132466.0,134808.0,5000.0,4533.0,5000.0,3724.0,3829.0,3900.0
0,60000.0,1,2,1,35,-1,0,0,0,0,0,60130.0,60655.0,56106.0,29270.0,29412.0,29798.0,3007.0,3015.0,5000.0,2000.0,3000.0,3000.0
1,230000.0,2,1,2,28,2,0,0,0,0,0,101347.0,95956.0,87294.0,85336.0,81640.0,82462.0,4179.0,4231.0,4061.0,2846.0,2800.0,2909.0
0,300000.0,1,1,1,35,0,0,0,0,0,0,91282.0,45885.0,35329.0,29368.0,18833.0,93329.0,3260.0,2240.0,1505.0,1250.0,80934.0,2700.0
0,80000.0,1,2,2,26,0,0,0,0,0,0,80233.0,79849.0,77796.0,30300.0,29922.0,29120.0,4000.0,2300.0,1300.0,1300.0,1500.0,1500.0
1,80000.0,2,3,1,43,2,2,3,3,2,3,68152.0,71459.0,73690.0,71908.0,76294.0,74788.0,5000.0,4000.0,0.0,5700.0,0.0,0.0
