0,1,2,3,4,5,6,7,8,9,10,11,uid
0,140000.0,2,2,1,30,0,0,0,0,0,0,uid_22727
1,360000.0,2,2,2,37,-1,-1,-1,-1,-1,-1,uid_1453
0,500000.0,2,1,1,45,0,0,0,0,0,0,uid_6847
0,320000.0,2,1,1,35,-1,2,-1,-1,-1,-1,uid_1759
0,80000.0,2,2,1,35,0,0,2,2,2,3,uid_2994
0,100000.0,2,2,1,35,-1,-1,-1,0,0,-1,uid_5398
0,50000.0,2,2,2,26,-1,-1,-1,-2,-1,3,uid_27581
0,380000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,uid_182
0,160000.0,1,2,1,47,-1,-1,-1,-1,-1,0,uid_2498
0,110000.0,2,1,2,27,0,0,0,0,0,0,uid_2360
0,180000.0,1,1,1,46,-1,3,2,-1,-1,-1,uid_28515
1,200000.0,1,2,1,28,2,2,7,7,7,7,uid_10972
0,130000.0,2,1,2,23,-2,-2,-2,-2,-2,-2,uid_60
1,70000.0,2,2,1,41,2,2,2,2,2,2,uid_6192
0,380000.0,1,1,1,52,1,-2,-2,-2,-2,-2,uid_4241
0,500000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,uid_9862
1,190000.0,2,2,2,40,0,0,0,0,0,0,uid_5877
0,460000.0,1,2,1,39,0,0,0,0,0,0,uid_1592
0,360000.0,1,1,1,46,0,0,0,0,-2,-2,uid_10402
0,150000.0,1,2,1,24,0,0,-1,-1,-1,0,uid_29072
0,40000.0,1,1,2,26,0,0,0,0,0,0,uid_24172
1,20000.0,1,2,2,37,3,2,2,7,7,7,uid_2273
0,50000.0,2,2,2,31,0,0,0,0,0,0,uid_5253
0,10000.0,1,3,2,22,0,0,0,0,0,0,uid_26867
0,120000.0,2,2,1,39,0,0,0,0,0,0,uid_23558
1,50000.0,1,2,1,37,0,0,0,0,0,0,uid_23579
0,200000.0,2,2,1,43,-1,-1,-1,-1,-1,-1,uid_5350
1,90000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,uid_4396
0,150000.0,2,1,2,28,-1,-1,-1,-2,-1,-1,uid_905
0,280000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,uid_25603
0,160000.0,1,2,2,30,0,-1,-1,0,-1,-1,uid_4251
0,240000.0,2,2,1,32,1,-2,-2,-2,-2,-2,uid_9837
0,500000.0,2,1,1,46,-2,-2,-1,0,0,-1,uid_22716
0,120000.0,2,3,1,47,-2,-2,-2,-2,-2,-2,uid_10435
0,370000.0,1,1,1,40,1,-2,-2,-2,-2,-2,uid_24964
0,80000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,uid_6441
0,30000.0,1,2,2,38,0,0,0,0,0,0,uid_27842
1,220000.0,2,1,1,43,-1,3,2,0,0,0,uid_2426
0,270000.0,2,2,2,26,0,0,0,0,0,0,uid_7995
0,100000.0,1,1,2,27,1,2,0,0,0,0,uid_7600
0,80000.0,2,2,1,28,0,0,0,0,0,0,uid_28176
0,460000.0,2,2,2,32,0,0,0,0,0,0,uid_2644
0,250000.0,1,1,2,29,-1,-1,-1,-1,-1,0,uid_10502
0,330000.0,2,2,2,28,0,0,0,0,0,0,uid_8297
1,260000.0,2,3,1,65,-2,-2,-2,-2,-2,-2,uid_28542
0,60000.0,1,3,1,49,0,0,0,0,0,0,uid_25426
1,150000.0,1,5,2,31,2,0,0,0,-2,-2,uid_3286
0,10000.0,1,2,2,25,1,-2,-2,-2,-2,-2,uid_772
0,220000.0,1,1,1,37,-1,-1,0,-1,-1,2,uid_415
1,50000.0,2,2,2,22,3,2,0,0,0,0,uid_10018
0,80000.0,1,1,2,31,0,0,0,0,0,0,uid_7129
1,50000.0,1,1,2,25,1,-1,-1,-2,-2,-2,uid_421
0,110000.0,2,2,1,33,0,0,0,0,0,0,uid_23861
0,260000.0,2,1,2,31,-1,-1,-1,-1,-1,0,uid_24142
1,40000.0,2,2,1,45,1,2,0,0,0,0,uid_6807
1,220000.0,2,2,1,43,1,-2,-2,-2,-2,-2,uid_26522
1,70000.0,1,2,2,29,0,0,0,2,0,0,uid_28418
0,80000.0,2,2,3,36,0,0,0,0,0,0,uid_26261
0,220000.0,1,1,1,32,-1,2,-1,-1,0,0,uid_9326
1,250000.0,1,1,1,46,-2,-2,-2,-2,-2,-2,uid_4659
1,50000.0,2,1,1,25,0,0,0,0,0,-2,uid_4027
0,140000.0,2,2,2,38,0,0,0,0,0,0,uid_22835
0,280000.0,2,2,2,25,1,2,-1,-1,-1,-1,uid_5009
0,270000.0,1,2,2,29,0,0,0,0,-1,-1,uid_29475
0,130000.0,2,2,2,24,0,0,0,0,0,0,uid_26573
0,300000.0,1,2,1,31,1,2,0,0,0,0,uid_28678
0,200000.0,1,2,1,39,-1,-1,2,-1,0,0,uid_29398
0,440000.0,2,2,2,42,1,-2,-2,-1,-1,-1,uid_27067
1,80000.0,2,1,2,28,1,-2,-2,-2,-1,-1,uid_4174
0,380000.0,1,2,1,38,0,0,0,0,0,0,uid_6975
0,10000.0,1,2,1,35,0,0,0,0,0,0,uid_11213
0,80000.0,1,1,2,27,0,0,0,0,0,0,uid_10528
0,30000.0,1,2,2,27,0,0,0,0,0,0,uid_8674
0,180000.0,1,2,2,37,-1,-1,0,0,0,-1,uid_29200
0,80000.0,2,1,2,24,-1,-1,-1,-1,0,-1,uid_25175
0,50000.0,1,3,2,40,0,0,0,0,-1,0,uid_845
0,110000.0,1,1,1,41,0,0,0,0,0,0,uid_9757
1,40000.0,1,1,2,24,0,0,0,0,0,0,uid_29713
0,330000.0,2,3,2,29,0,0,0,0,0,0,uid_880
0,230000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,uid_3662
0,230000.0,2,1,2,31,0,0,0,0,0,0,uid_1686
0,190000.0,1,2,2,39,0,0,0,0,0,0,uid_6809
0,20000.0,1,3,3,57,0,0,2,0,0,0,uid_26572
0,130000.0,2,3,1,40,0,0,-2,-2,-2,-2,uid_5644
1,80000.0,1,1,2,33,2,2,2,2,2,2,uid_8647
1,10000.0,1,2,2,30,0,0,0,0,0,2,uid_23163
0,190000.0,1,1,1,54,0,0,0,0,0,0,uid_25489
1,20000.0,2,3,1,45,2,0,0,0,0,0,uid_7776
0,210000.0,1,1,2,32,0,0,0,0,0,0,uid_28745
0,200000.0,2,2,1,34,0,0,0,0,0,0,uid_592
0,170000.0,1,1,2,35,0,0,0,0,0,-2,uid_11189
0,200000.0,2,2,2,24,0,0,0,0,0,0,uid_28197
0,120000.0,1,3,1,32,1,2,2,2,2,2,uid_24735
1,290000.0,1,1,2,37,2,0,0,0,0,0,uid_26171
0,290000.0,2,2,1,49,-2,-2,-1,2,0,0,uid_22717
0,200000.0,2,2,1,37,0,0,0,0,0,-1,uid_25526
0,360000.0,2,1,1,42,0,0,0,0,0,0,uid_3273
0,210000.0,1,1,2,32,1,2,0,0,0,0,uid_5627
0,340000.0,2,2,2,39,0,0,0,0,0,0,uid_24526
1,190000.0,2,3,1,37,-1,-1,-1,0,0,0,uid_3566
0,360000.0,1,1,2,30,2,-1,-1,2,-1,-1,uid_4178
0,50000.0,1,1,2,27,0,0,2,0,0,2,uid_24208
0,50000.0,2,5,2,24,0,0,0,0,0,0,uid_8091
0,60000.0,2,2,2,24,1,2,3,3,2,2,uid_9175
0,50000.0,1,1,2,31,2,0,0,0,0,0,uid_6806
1,30000.0,2,1,2,25,2,2,2,2,2,0,uid_6935
0,500000.0,2,1,2,30,-1,-1,-1,-1,0,0,uid_25752
0,50000.0,2,3,3,46,-1,-1,-1,-1,-1,-1,uid_29313
0,390000.0,1,1,1,41,0,0,0,0,0,0,uid_10723
0,20000.0,2,2,2,31,0,0,-1,-1,-1,-2,uid_7409
0,50000.0,1,3,2,34,0,0,0,2,0,0,uid_2011
0,290000.0,1,1,2,41,0,0,0,0,0,0,uid_10085
1,20000.0,1,2,2,42,1,2,0,0,2,0,uid_8348
0,50000.0,2,2,1,24,0,0,0,0,0,-2,uid_25193
0,500000.0,1,1,1,45,-1,-1,-1,-1,0,-1,uid_25678
1,210000.0,2,1,1,36,1,-2,-2,-2,-2,-2,uid_25264
1,10000.0,1,2,2,24,1,2,2,2,2,2,uid_7642
0,50000.0,2,1,2,26,0,0,0,0,0,0,uid_26912
0,140000.0,1,2,2,50,0,0,0,0,0,-2,uid_25541
0,20000.0,2,2,1,50,2,0,0,0,0,0,uid_8049
1,130000.0,1,2,2,28,2,2,2,0,0,0,uid_27102
1,20000.0,2,2,2,49,1,2,2,2,0,0,uid_23134
0,40000.0,1,1,2,26,0,0,0,2,0,0,uid_571
0,60000.0,1,1,2,29,-1,-1,2,0,-1,-1,uid_25694
0,20000.0,2,2,1,24,0,0,0,0,0,0,uid_24952
1,10000.0,1,2,1,42,-1,2,0,0,2,2,uid_8693
0,140000.0,1,1,2,31,-1,-1,-1,-1,-1,-2,uid_5375
1,200000.0,2,2,1,29,-2,-2,-2,-2,-2,-2,uid_23906
0,340000.0,2,5,1,27,0,0,0,0,0,0,uid_566
0,170000.0,2,2,2,27,0,0,0,0,0,0,uid_8347
1,20000.0,1,2,2,23,1,2,0,0,2,0,uid_3782
0,130000.0,1,2,1,42,-1,-1,-1,-1,-1,-1,uid_2646
1,140000.0,2,1,2,35,-1,-1,-1,-1,-1,-1,uid_4613
1,130000.0,2,2,1,28,0,0,0,0,0,2,uid_23509
0,150000.0,1,2,1,40,0,0,0,0,0,-2,uid_9849
0,60000.0,2,1,2,27,-1,-1,-1,-1,-1,2,uid_23532
0,30000.0,2,3,2,22,0,0,0,0,0,0,uid_27535
0,490000.0,1,1,2,35,-2,-2,-2,-2,-2,-2,uid_27499
0,590000.0,2,3,1,39,0,0,0,0,0,0,uid_26123
1,50000.0,1,1,2,24,-1,-1,-1,-1,-1,-1,uid_28773
0,130000.0,2,2,1,36,0,0,0,0,0,0,uid_6743
0,20000.0,1,2,1,48,1,2,0,0,0,0,uid_23599
0,50000.0,2,1,2,27,0,0,0,0,0,2,uid_5260
0,20000.0,2,2,2,22,0,0,0,0,0,0,uid_2175
0,80000.0,2,2,2,23,0,0,0,0,-1,-1,uid_2139
0,210000.0,1,2,1,53,1,-1,2,-1,-1,-1,uid_22762
0,60000.0,2,1,2,24,0,0,0,0,0,0,uid_25113
0,50000.0,1,2,2,54,1,2,0,0,0,0,uid_8137
0,70000.0,2,3,2,41,0,0,0,0,0,0,uid_4302
0,50000.0,2,2,2,22,0,0,0,0,0,0,uid_10860
0,80000.0,2,1,2,24,0,0,0,0,0,0,uid_5972
1,130000.0,2,1,2,30,3,2,2,0,0,0,uid_11046
0,170000.0,1,2,1,33,-1,2,2,-1,-1,-2,uid_9397
0,160000.0,2,3,1,46,-1,-1,-1,0,-1,-1,uid_23619
1,40000.0,2,2,2,23,2,2,2,2,2,2,uid_268
0,280000.0,2,1,2,26,0,0,0,0,0,0,uid_759
0,50000.0,1,2,2,25,0,0,0,0,0,0,uid_8445
0,50000.0,2,2,2,24,-1,-1,-1,-1,0,-1,uid_9731
0,110000.0,2,1,1,42,0,0,0,0,0,0,uid_9537
0,230000.0,2,2,1,39,-2,-2,-2,-2,-2,-2,uid_2168
0,230000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,uid_10633
0,170000.0,2,1,2,44,-1,-1,-1,-1,-1,-1,uid_23961
0,530000.0,2,3,1,50,0,0,0,0,0,0,uid_1450
0,200000.0,2,3,1,29,1,-2,-1,-1,-1,-1,uid_28069
0,200000.0,1,3,2,26,-1,-1,-1,-1,-1,-1,uid_10260
0,470000.0,2,1,1,42,0,0,0,0,0,-1,uid_1541
0,400000.0,1,2,2,44,0,0,0,0,0,0,uid_1420
1,50000.0,1,3,2,40,0,0,0,0,0,-1,uid_29286
0,200000.0,2,2,1,36,0,0,0,0,0,0,uid_2205
1,380000.0,1,2,1,47,1,-2,-2,-2,-2,-2,uid_2828
0,160000.0,1,1,1,30,-1,0,0,0,0,0,uid_1956
0,30000.0,2,2,1,35,0,0,0,0,0,0,uid_6077
0,310000.0,1,2,1,32,0,0,0,0,0,2,uid_8042
0,200000.0,2,2,1,48,0,0,0,0,0,0,uid_24270
0,110000.0,2,2,1,34,0,0,0,0,0,0,uid_11133
0,190000.0,1,2,2,26,-1,0,0,0,0,0,uid_4182
1,50000.0,2,2,2,23,0,0,2,0,0,0,uid_1208
0,220000.0,1,1,2,38,0,0,0,0,0,0,uid_23653
0,500000.0,1,1,1,46,0,0,0,0,0,0,uid_10576
0,110000.0,2,2,2,25,1,2,0,0,0,0,uid_1290
0,210000.0,1,2,2,33,0,0,0,0,0,0,uid_5222
1,100000.0,2,2,2,31,2,2,2,2,2,2,uid_5467
0,220000.0,2,3,1,45,0,0,0,0,0,0,uid_28274
0,30000.0,2,2,1,29,2,2,2,2,2,2,uid_1854
0,40000.0,2,3,1,49,1,2,2,2,0,0,uid_5449
0,70000.0,2,2,2,25,0,0,0,0,0,0,uid_7599
0,100000.0,2,2,1,25,0,0,0,0,0,0,uid_26433
0,130000.0,2,2,1,50,2,2,2,2,2,2,uid_3218
0,380000.0,2,2,2,41,0,0,0,0,0,0,uid_26638
0,30000.0,1,3,2,27,0,0,0,0,0,2,uid_26283
0,240000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,uid_25884
0,30000.0,1,1,2,26,0,0,-1,-1,-1,-1,uid_29659
0,30000.0,1,3,1,42,0,0,2,-1,-1,2,uid_24686
0,240000.0,1,2,1,40,0,0,0,0,0,0,uid_7416
1,20000.0,1,2,2,25,1,2,0,0,-1,0,uid_23539
1,10000.0,1,3,1,37,-1,-1,-1,-1,-1,-1,uid_10700
0,10000.0,1,3,1,42,1,2,0,-1,0,0,uid_27132
0,100000.0,2,2,2,28,1,2,2,2,0,0,uid_4916
0,310000.0,2,1,1,41,-1,0,0,0,0,0,uid_27607
0,50000.0,1,1,2,55,0,-1,-1,-1,-1,0,uid_1058
0,180000.0,1,1,1,49,0,0,0,0,0,0,uid_24787
0,140000.0,2,2,2,26,-1,-1,-1,-1,0,0,uid_1442
0,480000.0,2,1,1,38,0,0,0,0,0,0,uid_23554
0,90000.0,2,2,3,36,0,0,0,0,0,0,uid_295
0,330000.0,2,1,1,31,0,0,0,0,0,0,uid_4712
0,60000.0,1,2,2,39,0,0,2,0,0,0,uid_25605
0,210000.0,2,3,1,55,-1,-1,-2,-1,0,0,uid_9598
1,10000.0,1,2,1,40,3,2,2,3,3,3,uid_23918
1,50000.0,2,3,1,50,0,0,0,0,0,0,uid_10631
0,320000.0,1,2,1,37,-2,-2,-2,-2,-2,-2,uid_25660
0,200000.0,2,5,1,36,-1,-1,-1,-1,-1,-1,uid_7457
0,210000.0,1,2,1,42,1,-2,-2,-2,-1,-1,uid_6406
0,80000.0,2,1,2,25,0,0,0,0,0,0,uid_28587
0,280000.0,2,1,1,47,0,0,0,0,-1,0,uid_3399
0,50000.0,2,2,2,33,1,2,0,0,0,0,uid_23743
0,390000.0,1,2,1,40,1,2,0,0,0,0,uid_3484
0,200000.0,1,1,1,49,1,-1,-1,-1,-1,-1,uid_961
1,10000.0,2,2,1,43,0,0,0,0,0,0,uid_27080
0,130000.0,2,1,2,27,0,0,0,0,0,-1,uid_7219
0,50000.0,2,3,1,43,0,0,0,0,0,0,uid_27052
0,150000.0,2,2,2,43,0,0,0,0,0,0,uid_8227
0,210000.0,1,1,2,29,0,0,0,0,0,0,uid_6494
0,80000.0,1,2,2,28,0,0,0,0,0,0,uid_7512
0,380000.0,2,1,2,34,-1,0,0,0,0,0,uid_22568
0,50000.0,1,2,1,37,2,0,0,0,0,0,uid_276
0,40000.0,2,2,1,23,2,3,2,2,2,0,uid_8502
0,50000.0,1,2,2,24,1,2,0,0,-1,-1,uid_23006
1,20000.0,2,2,1,45,0,0,2,0,0,0,uid_27653
1,70000.0,2,1,2,28,2,2,2,2,2,2,uid_10265
0,90000.0,2,2,1,49,-2,-2,-2,-2,-2,-2,uid_26444
1,50000.0,2,2,1,32,1,-2,-2,-2,-2,-2,uid_10874
0,180000.0,2,2,2,44,-1,-1,-1,-1,2,-1,uid_2147
0,350000.0,2,1,2,38,-2,-2,-2,-2,-2,-2,uid_25283
0,80000.0,1,2,2,29,-1,0,0,-1,0,0,uid_29972
0,450000.0,1,1,1,53,-1,-1,-1,-1,-1,0,uid_1495
0,270000.0,2,1,2,36,0,0,0,0,0,0,uid_24630
0,200000.0,1,1,2,34,-1,-1,-1,-1,-1,-2,uid_119
0,150000.0,2,2,2,27,0,0,0,2,0,0,uid_6645
0,240000.0,2,1,1,30,0,0,0,0,0,0,uid_27725
0,20000.0,1,3,3,57,1,2,0,0,0,0,uid_27575
0,50000.0,1,2,2,43,0,0,0,0,-2,-2,uid_28738
0,240000.0,2,3,2,36,1,-2,-2,-2,-1,-1,uid_29267
0,440000.0,1,1,2,37,0,0,0,0,0,0,uid_6498
0,160000.0,2,2,2,39,0,0,0,0,0,0,uid_23351
1,70000.0,2,2,1,51,2,2,2,2,2,2,uid_25458
0,70000.0,2,2,1,31,0,0,0,0,0,0,uid_27195
0,30000.0,2,3,1,60,0,0,0,0,0,0,uid_9443
0,170000.0,2,2,1,39,0,0,0,0,0,0,uid_895
0,160000.0,1,3,2,30,0,0,0,0,0,0,uid_29908
0,30000.0,1,2,1,47,1,2,0,0,2,2,uid_29023
0,20000.0,1,3,2,59,2,2,2,2,0,0,uid_8017
0,300000.0,1,1,1,33,0,0,0,0,0,0,uid_3626
0,80000.0,1,2,1,42,2,0,0,0,0,0,uid_27517
0,50000.0,2,3,1,45,1,-2,-2,-2,-2,-2,uid_29712
0,80000.0,2,2,1,27,-2,-2,-2,-2,-2,-2,uid_2044
0,230000.0,1,2,1,35,0,0,0,0,0,-1,uid_29641
1,50000.0,1,2,1,43,0,0,0,0,0,0,uid_27885
0,120000.0,2,3,2,31,-1,-1,-1,-1,-1,-1,uid_29885
1,60000.0,2,2,1,42,2,2,0,0,0,0,uid_3822
0,400000.0,1,1,2,32,0,0,0,0,0,2,uid_7567
1,20000.0,1,2,2,25,4,5,4,3,2,0,uid_2593
0,290000.0,2,1,2,27,0,0,0,0,0,0,uid_3945
1,80000.0,2,2,2,24,-1,-1,-2,-2,-2,-2,uid_26275
0,30000.0,1,2,2,29,0,0,-1,-1,0,-1,uid_25205
0,290000.0,2,1,2,26,-1,-1,-2,-1,-1,-1,uid_4822
0,450000.0,2,1,1,54,-2,-2,-2,-2,-2,-2,uid_2670
0,70000.0,2,3,2,24,1,2,2,0,0,0,uid_10405
0,20000.0,2,3,2,23,-1,-1,-1,0,0,-1,uid_23496
0,410000.0,2,1,1,35,-1,-1,-2,-2,-2,-1,uid_10271
0,500000.0,1,1,2,34,-1,-1,-1,2,0,-1,uid_23887
0,210000.0,2,2,1,25,0,0,0,0,0,0,uid_896
0,20000.0,1,1,2,40,2,2,2,0,0,2,uid_29353
1,80000.0,2,2,1,40,0,0,-2,-2,-2,-2,uid_23365
1,50000.0,1,2,2,31,0,0,0,0,0,-1,uid_8880
0,130000.0,2,1,2,33,-1,0,0,0,-1,-1,uid_26219
0,80000.0,2,1,2,28,0,0,0,0,2,2,uid_23967
0,180000.0,2,1,1,44,0,0,0,0,0,0,uid_26495
1,90000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,uid_1967
1,50000.0,1,2,1,45,1,2,0,0,0,0,uid_2805
1,110000.0,2,2,2,26,-1,-1,-1,-1,-1,0,uid_23888
1,20000.0,2,3,1,31,0,0,0,0,0,0,uid_8946
1,20000.0,2,2,1,29,0,0,2,2,2,2,uid_24122
0,350000.0,2,2,1,46,-1,-1,-1,-1,-1,-1,uid_9070
0,180000.0,2,2,2,35,2,0,0,0,0,0,uid_10473
0,170000.0,1,2,2,41,-2,-2,-2,-2,-1,-1,uid_1868
0,500000.0,2,1,2,37,-1,-1,-1,-1,0,0,uid_26039
0,170000.0,2,1,2,26,0,0,0,0,0,0,uid_2198
0,90000.0,2,2,1,33,0,0,0,0,0,0,uid_24426
0,80000.0,2,1,2,23,-2,-2,-2,-2,-2,-2,uid_23993
1,190000.0,2,1,2,26,0,0,0,0,0,0,uid_5225
1,200000.0,1,2,2,38,0,0,0,0,0,0,uid_5781
0,50000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,uid_27680
0,200000.0,1,2,2,36,0,0,0,0,-2,-2,uid_3233
1,110000.0,1,2,2,55,0,0,0,0,2,0,uid_10376
0,490000.0,2,2,1,30,0,0,0,0,0,0,uid_6295
1,260000.0,1,2,2,36,2,0,0,0,0,0,uid_22948
1,140000.0,2,1,2,24,0,0,2,2,-2,-2,uid_108
0,180000.0,2,1,2,27,0,0,0,0,0,0,uid_24733
0,70000.0,1,1,2,29,0,0,0,2,0,0,uid_29471
0,350000.0,1,1,1,40,0,0,-1,-1,0,0,uid_8291
1,410000.0,1,2,1,63,0,0,0,0,0,0,uid_8181
0,70000.0,1,1,1,46,0,0,0,0,0,0,uid_3625
1,430000.0,2,1,1,37,-2,-2,-2,-2,-2,-2,uid_846
0,230000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,uid_24373
0,60000.0,2,2,1,23,0,0,0,0,2,2,uid_8774
0,20000.0,1,2,2,21,0,0,-1,0,0,0,uid_6006
1,180000.0,1,2,1,36,2,2,2,2,2,2,uid_9501
0,30000.0,2,2,1,26,0,0,0,0,0,2,uid_27741
1,170000.0,1,1,1,37,0,0,0,0,0,0,uid_24170
0,60000.0,1,1,2,29,0,0,0,0,0,-1,uid_26548
1,400000.0,2,1,1,44,4,3,2,0,0,-1,uid_3221
0,500000.0,2,2,1,27,0,0,0,0,0,0,uid_24822
0,80000.0,2,2,1,29,0,0,2,2,0,0,uid_8829
0,20000.0,1,2,1,42,0,0,0,0,0,0,uid_27218
0,150000.0,2,2,1,38,-2,-2,-2,-2,-2,-2,uid_3075
0,420000.0,1,1,2,29,0,0,0,0,0,0,uid_27793
0,300000.0,1,3,1,51,-2,-2,-2,-2,-2,-2,uid_27795
0,300000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,uid_27988
0,500000.0,2,1,2,33,0,-1,-1,-1,0,-1,uid_5825
0,500000.0,2,2,1,43,-2,-2,-2,-2,-2,-2,uid_11179
0,50000.0,2,2,1,30,0,0,0,-2,-2,-2,uid_3664
0,50000.0,2,2,1,41,0,0,0,0,0,0,uid_4860
0,50000.0,1,2,2,41,0,0,0,0,0,0,uid_25031
1,260000.0,2,2,1,33,0,0,0,0,0,0,uid_8007
1,280000.0,1,2,2,38,2,2,2,0,0,0,uid_4618
1,40000.0,1,1,2,24,1,2,0,0,0,3,uid_28655
1,360000.0,1,1,1,38,-1,-1,-1,-1,-1,-1,uid_24064
0,150000.0,2,2,2,27,-1,-1,-1,-1,0,0,uid_25713
0,240000.0,2,1,2,28,-2,-2,-2,-2,-1,0,uid_3082
0,190000.0,2,2,2,35,0,0,0,0,0,0,uid_5547
0,180000.0,2,3,1,31,0,0,0,0,0,0,uid_24732
0,330000.0,2,1,2,34,-1,-1,-1,-1,-1,-1,uid_3600
1,250000.0,2,2,1,29,2,2,2,0,0,2,uid_7568
0,230000.0,1,3,1,55,0,0,0,0,0,0,uid_26802
0,290000.0,1,1,1,40,0,0,0,0,0,0,uid_1246
0,100000.0,1,1,1,60,1,3,2,0,0,-1,uid_26589
1,100000.0,1,3,2,25,2,2,2,0,0,0,uid_4832
0,110000.0,1,2,2,24,2,2,2,2,2,2,uid_24477
0,270000.0,2,2,1,37,0,0,0,0,0,0,uid_2374
0,180000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,uid_3393
0,360000.0,2,1,1,43,-2,-2,-2,-2,-2,-2,uid_6173
1,30000.0,1,2,1,49,-1,-1,2,-1,-1,-2,uid_5223
0,360000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,uid_7997
0,70000.0,2,3,2,28,2,2,2,2,2,2,uid_7194
0,180000.0,2,1,2,35,0,0,0,0,0,0,uid_29073
0,80000.0,2,2,2,33,0,0,0,0,0,-2,uid_27561
0,230000.0,2,1,2,24,0,0,0,0,0,0,uid_27902
0,260000.0,1,2,2,29,0,0,0,0,0,2,uid_24864
0,340000.0,2,1,2,34,-1,-1,-1,-1,-1,-1,uid_9345
1,60000.0,2,2,1,37,2,2,2,2,2,2,uid_4339
0,20000.0,1,2,1,32,0,0,0,0,0,2,uid_3963
0,180000.0,1,1,1,37,1,-1,-1,-1,-1,-1,uid_25021
0,360000.0,1,2,0,38,-1,-1,-1,-2,-2,-2,uid_23853
0,130000.0,2,1,2,32,0,0,0,0,0,0,uid_25902
0,270000.0,1,1,1,58,-2,-2,-2,-1,-1,-2,uid_1962
0,200000.0,1,2,3,41,0,0,0,2,2,2,uid_6443
0,20000.0,1,2,2,24,1,2,-1,0,-1,-1,uid_8814
0,150000.0,1,1,2,37,-1,-1,0,-1,0,0,uid_10612
0,270000.0,2,2,1,31,-1,-1,0,0,0,0,uid_25552
1,190000.0,1,2,1,50,1,2,2,2,2,2,uid_1874
0,220000.0,1,2,1,34,0,0,0,0,0,0,uid_2721
0,380000.0,2,1,2,44,0,0,0,0,0,0,uid_23998
0,60000.0,1,1,2,25,0,0,0,0,0,0,uid_23449
0,20000.0,1,1,2,28,0,0,0,0,0,0,uid_26757
1,220000.0,1,2,1,47,2,4,3,2,2,2,uid_28333
1,90000.0,2,2,2,30,1,2,0,0,0,2,uid_22988
0,50000.0,2,2,3,24,0,0,0,0,0,0,uid_24413
0,300000.0,2,2,2,37,0,0,0,0,0,0,uid_1641
0,240000.0,2,1,1,34,0,0,0,0,0,0,uid_8519
0,210000.0,2,1,2,26,0,-1,-1,-1,-1,-1,uid_8980
1,210000.0,2,1,2,33,0,0,0,0,2,-1,uid_24415
0,310000.0,2,3,2,36,-1,-1,-1,-1,-1,-1,uid_10805
0,300000.0,2,1,2,39,-1,-1,-1,-1,-1,-1,uid_24845
0,150000.0,2,1,3,30,1,-1,2,-1,-1,-1,uid_10941
1,100000.0,1,1,1,35,1,-2,-2,-2,-2,-1,uid_923
1,300000.0,1,2,1,45,1,-1,0,0,0,0,uid_5178
0,230000.0,2,3,1,53,0,0,0,0,0,0,uid_972
0,80000.0,2,1,2,25,0,0,0,0,0,0,uid_5624
1,180000.0,1,2,2,25,2,2,2,0,0,0,uid_2032
0,290000.0,2,2,2,41,0,0,0,0,0,0,uid_7654
0,30000.0,1,3,1,41,1,2,2,0,0,0,uid_27257
0,100000.0,2,1,2,32,1,2,0,0,-1,0,uid_807
0,160000.0,2,3,1,58,-1,-1,-1,-1,-1,-1,uid_10049
0,210000.0,1,1,1,46,-1,-1,-1,-1,-1,-1,uid_28280
1,410000.0,1,1,2,32,0,0,0,0,2,2,uid_8617
0,280000.0,1,2,1,43,0,0,0,0,0,0,uid_27752
0,20000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,uid_5211
0,70000.0,2,1,2,24,1,2,0,0,0,0,uid_23529
1,100000.0,2,1,2,27,1,2,0,0,0,0,uid_7323
1,160000.0,2,2,1,32,0,0,0,0,0,2,uid_662
1,440000.0,1,1,1,31,1,2,2,2,0,0,uid_9047
0,260000.0,2,1,1,38,1,-2,-2,-2,-2,-2,uid_4107
0,280000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,uid_3721
0,130000.0,2,2,2,25,-2,-1,0,0,0,0,uid_23294
0,60000.0,2,2,1,43,0,0,0,0,0,0,uid_23417
0,160000.0,2,2,2,24,0,0,0,0,0,0,uid_23117
1,30000.0,2,1,2,21,1,2,0,0,0,0,uid_3560
1,110000.0,2,2,2,24,2,2,2,2,2,2,uid_7082
0,310000.0,2,2,1,42,-2,-2,-2,-2,-2,-2,uid_7091
0,160000.0,1,5,2,46,0,0,0,0,-2,-2,uid_24048
0,80000.0,2,2,2,28,0,-1,-1,0,0,0,uid_5136
