lumpy,x,y,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da
0,87.75,53.75,57.0,10.0,31.0,0.0,6.0,-29.3,-24.3,-19.3,0.8,6.9,163,2,138.2552881,0.161477075
0,80.75,30.25,51.0,14.0,31.0,1.2,13.6,-17.7,-10.7,-3.7,0.0,1.36,191,9,3369.38164,543.837167
0,104.25,76.25,54.5,6.7,31.0,0.0,12.8,-36.1,-32.7,-29.4,0.5,13.72,156,3,4.929036814,0.000410837
0,48.25,28.25,43.2,8.9,0.0,3.0,39.3,11.4,15.8,20.3,10.0,9.5,147,9,14.16029856,0.0
1,48.682356,53.31121,71.9,6.3,31.0,0.1,45.3,-14.6,-11.4,-8.3,2.3,18.45,160,2,541.0955888,0.090783198
1,81.419105,43.761281,38.8,13.2,31.0,0.4,10.5,-20.4,-13.8,-7.2,1.2,1.69,185,3,270.3674263,0.0
0,47.75,57.75,70.5,5.9,31.0,0.0,46.4,-15.7,-12.7,-9.8,2.3,23.83,153,4,88.23018902,3.82e-05
0,139.25,48.25,44.0,7.2,31.0,0.4,22.3,-18.2,-14.6,-11.0,1.3,6.44,135,4,0.0,0.0
0,71.75,47.25,35.5,10.1,31.0,0.1,7.6,-20.3,-15.2,-10.2,1.8,4.35,170,8,44.06629234,0.004351762
1,19.880319,40.961653,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0
0,148.75,63.75,79.1,8.0,31.0,0.0,15.4,-39.4,-35.4,-31.4,0.4,13.42,171,4,0.069397924,0.000316207
0,143.25,69.25,58.9,7.4,31.0,0.0,11.3,-42.6,-38.9,-35.2,0.1,9.48,159,4,1.860973666,0.00020354
0,93.25,36.75,37.4,14.4,31.0,0.7,0.6,-18.8,-11.6,-4.4,1.6,1.07,218,8,27.86899517,0.0
0,129.25,62.25,85.6,6.0,31.0,0.0,5.0,-40.2,-37.2,-34.2,0.3,3.0,164,4,87.06117479,0.000458859
1,49.4823,25.3751,45.4,8.7,0.0,3.6,33.1,13.2,17.5,21.9,10.4,10.67,163,9,8.018967557,0.0
0,19.25,-23.75,46.4,14.4,0.0,5.6,54.0,19.1,26.3,33.5,16.4,9.5,182,3,79.27129915,0.0
0,87.75,43.25,30.5,11.4,31.0,0.5,1.3,-25.0,-19.3,-13.6,0.0,0.95,181,3,147.9624623,0.0
0,79.25,64.75,93.0,6.8,31.0,0.0,24.0,-25.6,-22.2,-18.8,1.1,19.56,150,3,0.004746524,0.000819929
0,74.25,33.75,72.9,8.3,24.15,1.0,47.0,-3.0,1.2,5.4,3.6,4.02,207,4,7713.864571,0.0
0,45.75,45.25,80.9,6.0,26.48,0.3,13.9,-5.2,-2.2,0.8,4.8,9.58,143,3,575.6523065,6.39157433
0,99.25,22.75,29.4,14.7,6.93,2.1,31.6,4.3,11.6,19.0,10.0,11.51,188,4,381.4602799,0.0
0,29.75,38.75,70.9,8.4,21.52,0.9,62.6,-1.4,2.8,7.0,5.4,10.4,148,2,1391.881824,0.0
0,77.25,24.25,18.6,14.8,0.52,2.7,1.0,8.5,15.9,23.3,8.8,0.08,173,2,3159.343096,1539.941861
1,19.498164,40.807024,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0
0,21.75,-9.75,82.5,12.6,0.0,3.1,205.5,16.6,22.9,29.2,19.7,13.94,181,4,0.025352626,0.0
0,109.75,38.25,30.0,12.7,31.0,0.8,1.2,-17.7,-11.3,-5.0,0.4,1.79,173,9,162.2009877,0.0
0,105.25,41.25,26.2,12.3,31.0,0.3,0.5,-21.1,-14.9,-8.8,1.6,0.81,189,9,8.213420327,0.0
0,82.25,51.75,63.3,9.2,31.0,0.0,8.0,-27.1,-22.5,-17.9,1.1,7.88,166,2,339.5683762,0.001182964
0,98.75,30.25,42.0,14.6,30.8,1.4,4.0,-12.2,-4.9,2.4,0.2,3.43,223,3,233.7165337,0.0
0,113.75,71.25,70.4,6.2,31.0,0.0,20.0,-37.3,-34.2,-31.1,0.4,10.94,146,3,2.047213794,0.001090671
0,57.75,80.25,76.3,8.3,31.0,0.1,43.3,-31.3,-27.1,-23.0,0.6,23.06,147,10,0.034860514,9.27e-05
0,76.25,60.25,67.3,7.6,31.0,0.0,14.1,-26.1,-22.3,-18.5,0.9,6.14,151,4,0.091159487,0.000139849
0,104.25,55.75,61.3,10.0,31.0,0.0,9.1,-35.6,-30.6,-25.6,0.4,6.93,167,4,14.00656076,4.94e-05
0,159.25,55.25,75.0,5.7,31.0,0.0,39.8,-17.0,-14.1,-11.3,2.3,13.08,146,4,0.943075717,2.22e-05
0,50.25,58.75,68.0,6.0,31.0,0.0,50.6,-16.4,-13.4,-10.4,2.1,24.64,151,4,229.5730319,0.00096671
0,47.25,31.75,45.4,11.6,1.91,1.8,47.4,7.1,12.9,18.7,10.8,7.27,147,2,769.1332379,201.7100897
0,86.75,30.25,36.6,16.4,31.0,1.1,4.6,-20.2,-12.0,-3.8,0.3,0.96,197,3,255.501426,0.0
0,58.25,51.25,54.1,9.1,31.0,0.2,11.9,-21.1,-16.5,-12.0,1.3,5.15,158,3,507.3426613,0.117668351
0,104.75,69.25,60.2,7.7,31.0,0.1,14.6,-34.7,-30.8,-27.0,0.3,9.41,163,4,5.074156325,0.000128904
0,125.75,60.25,77.0,6.3,31.0,0.0,13.1,-34.6,-31.4,-28.3,0.4,9.9,179,4,3.421381586,0.000164519
0,45.75,50.75,77.3,6.4,30.73,0.2,39.0,-11.9,-8.7,-5.5,2.9,14.26,143,11,0.0,0.0
0,164.25,62.25,65.4,7.7,31.0,0.0,20.1,-23.4,-19.5,-15.7,1.5,10.23,175,3,9.726591492,0.000635658
0,21.75,39.25,57.2,8.0,17.92,0.8,94.1,0.0,4.0,8.0,5.9,11.78,133,2,45.04077287,0.0
0,101.25,56.25,64.9,10.6,31.0,0.0,9.4,-33.2,-27.9,-22.6,0.6,9.38,169,4,29.02648538,6.76e-05
0,71.25,61.75,66.2,6.6,31.0,0.1,17.7,-24.1,-20.8,-17.5,1.0,6.63,148,4,0.096509234,0.000524893
0,176.75,65.75,53.0,8.6,31.0,0.0,35.3,-24.6,-20.3,-16.0,1.5,13.27,162,3,0.0,0.000685677
0,144.25,69.25,61.8,7.4,31.0,0.0,14.1,-41.2,-37.5,-33.8,0.2,11.91,158,3,1.452712815,0.000191169
0,70.75,21.75,18.4,15.5,0.0,4.0,0.0,12.4,20.1,27.9,12.0,0.0,154,2,3004.495285,3495.357602
0,115.75,41.75,23.3,11.0,31.0,0.8,0.0,-22.7,-17.2,-11.7,0.0,0.35,186,3,593.8046977,0.0
0,161.75,56.75,81.4,6.8,31.0,0.0,44.0,-21.7,-18.3,-14.9,1.7,16.54,182,4,0.126765313,0.002871232
1,18.47,-19.94,63.8,12.6,0.0,4.2,125.0,18.0,24.3,30.6,17.2,15.5,178,3,279.8628121,0.0
1,19.19,-21.6,60.0,14.0,0.0,4.6,89.0,18.2,25.2,32.2,17.3,12.8,190,3,396.7982103,0.0
0,129.75,50.25,36.2,12.0,31.0,0.0,3.8,-32.3,-26.3,-20.3,0.9,3.89,164,4,22.12634544,0.00338943
0,95.75,24.25,23.7,11.8,0.0,2.1,18.6,10.2,16.1,22.0,13.5,1.53,196,4,428.0977542,356.0637744
0,108.25,61.25,75.6,8.7,31.0,0.0,9.4,-35.2,-30.8,-26.5,0.4,7.6,162,4,3.689837773,0.000115099
0,95.75,80.75,58.8,7.5,31.0,0.0,5.9,-39.5,-35.7,-32.0,0.3,7.02,178,10,7.276422148,0.000108156
0,135.75,49.25,48.6,7.4,31.0,0.1,12.2,-22.8,-19.1,-15.4,1.2,7.34,148,6,4.07829861,0.014491842
0,131.75,55.75,51.8,10.0,31.0,0.0,6.6,-39.6,-34.6,-29.6,0.3,5.24,187,3,0.184032517,0.001101666
0,106.25,31.75,76.1,5.2,17.66,0.9,12.3,0.1,2.7,5.3,5.1,8.81,169,5,5705.331603,1566.868495
0,57.75,32.25,43.5,13.9,10.02,1.6,14.6,3.0,9.9,16.9,7.8,5.45,177,9,10.39783084,0.0
0,100.25,53.75,51.6,11.2,31.0,0.0,7.0,-31.9,-26.3,-20.7,0.8,8.0,183,4,33.91178707,1.74e-05
0,32.75,65.75,89.4,8.0,31.0,0.0,41.5,-16.4,-12.4,-8.4,2.3,15.14,153,11,0.0,0.000795843
0,62.25,58.25,66.5,7.6,31.0,0.1,14.6,-20.2,-16.4,-12.6,1.5,6.1,153,4,38.42574976,1.32e-05
0,64.25,56.25,55.0,8.0,31.0,0.1,6.8,-21.6,-17.6,-13.6,1.4,3.24,152,3,94.25826131,5.58e-05
0,126.25,54.75,51.3,10.9,31.0,0.0,2.3,-34.3,-28.8,-23.4,0.4,1.7,170,4,4.364095811,8.25e-05
1,22.335067,42.292231,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
0,88.25,54.25,58.9,10.3,31.0,0.2,5.4,-32.1,-26.9,-21.8,0.2,6.95,177,4,96.14792645,0.0
0,84.25,72.25,72.7,7.4,31.0,0.0,49.8,-27.2,-23.5,-19.8,1.0,22.66,151,3,6.400526961,0.002279015
0,42.75,30.25,36.8,12.2,3.91,2.6,7.0,5.8,11.9,18.0,7.5,3.1,169,9,0.0,0.0
0,127.75,50.75,27.7,11.1,31.0,0.0,3.9,-30.0,-24.4,-18.9,0.8,4.74,145,4,41.29723448,0.001207041
0,38.75,54.75,82.3,5.5,30.76,0.1,41.9,-12.0,-9.2,-6.5,2.8,14.97,156,5,373.2923774,0.000754884
0,60.75,54.25,49.8,8.6,31.0,0.1,6.3,-21.8,-17.5,-13.2,1.3,5.16,160,2,201.133046,0.0
0,78.25,56.25,53.7,7.7,31.0,0.0,6.0,-26.7,-22.8,-19.0,1.0,4.31,155,2,99.91854053,0.000390322
0,132.25,46.25,35.6,9.0,31.0,0.1,5.4,-24.3,-19.8,-15.3,1.1,2.7,149,2,266.5443492,0.0
0,47.25,52.25,73.9,6.4,31.0,0.2,56.6,-13.8,-10.6,-7.4,2.4,15.97,154,2,323.6064367,0.004549708
0,123.75,72.75,62.5,5.9,31.0,0.0,15.9,-42.8,-39.8,-36.9,0.2,12.56,147,3,1.512403253,0.007190827
1,118.427993,24.481109,72.4,5.8,1.91,1.8,10.0,7.1,10.0,12.9,8.5,5.03,145,2,985.6151948,9.00495026
0,123.75,45.25,24.1,10.8,31.0,0.2,0.7,-23.9,-18.5,-13.1,1.2,0.7,154,2,11.14376521,0.0
0,114.75,67.75,82.1,7.6,31.0,0.0,13.7,-36.6,-32.8,-29.0,0.3,8.53,153,4,1.354373651,0.000237886
0,92.75,30.25,36.5,16.8,31.0,1.3,0.0,-18.7,-10.3,-1.9,0.0,0.0,195,3,68.99095226,0.0
0,134.25,66.75,53.5,6.5,31.0,0.0,2.6,-46.9,-43.6,-40.4,0.1,2.0,167,4,4.472743105,0.000187
0,78.75,14.25,19.6,11.9,0.0,4.1,0.0,18.2,24.1,30.1,18.4,0.0,157,2,3126.28419,0.0
1,16.33,-17.51,67.5,13.1,0.0,4.3,112.0,19.1,25.6,32.2,17.8,11.2,182,3,2046.742155,0.0
1,19.62631,40.35514,73.3,8.3,12.07,1.0,141.6,2.2,6.3,10.5,7.2,11.79,176,4,391.6788941,0.0
0,128.25,64.25,72.1,6.5,31.0,0.0,6.3,-43.9,-40.6,-37.4,0.2,3.84,160,5,1.763765741,0.000381617
0,138.75,68.25,51.3,7.9,31.0,0.0,1.0,-52.1,-48.1,-44.2,0.1,0.85,180,9,2.434453504,0.001518599
0,106.25,25.25,81.2,4.3,6.06,1.4,18.3,4.7,6.8,9.0,6.8,12.09,153,4,1572.018566,829.9182449
0,79.25,24.25,17.6,15.1,0.59,2.6,0.5,8.4,15.9,23.5,10.1,0.0,174,2,4698.306611,1994.743531
0,28.25,58.75,90.6,5.5,29.49,0.0,65.0,-9.0,-6.2,-3.5,3.9,23.17,151,4,20.24145734,1.45e-05
0,123.25,72.25,62.5,5.8,31.0,0.0,17.5,-41.9,-39.0,-36.1,0.3,13.22,146,11,1.216603054,0.000723687
0,82.25,44.25,42.2,12.9,31.0,0.4,7.1,-30.3,-23.8,-17.4,0.0,1.92,159,3,223.9147887,0.0
0,136.25,56.25,52.4,8.5,31.0,0.1,6.7,-32.2,-27.9,-23.7,0.3,4.73,188,3,0.164736289,0.000864275
0,58.25,74.75,73.8,8.9,31.0,0.0,19.9,-30.9,-26.4,-22.0,1.1,17.54,161,10,0.122127881,0.000991848
0,79.25,65.75,93.2,6.2,31.0,0.0,27.6,-25.3,-22.2,-19.1,1.0,20.87,148,3,0.00306464,0.000880484
0,96.25,68.25,67.7,7.9,31.0,0.1,14.7,-37.1,-33.1,-29.2,0.2,17.3,167,9,6.303402329,0.000152541
0,97.25,57.25,63.8,8.9,31.0,0.0,9.6,-30.7,-26.2,-21.8,0.8,9.23,167,4,25.28391995,2.6e-05
0,142.25,68.75,57.0,7.2,31.0,0.0,8.7,-43.6,-40.0,-36.4,0.1,7.64,152,3,1.99733717,0.000142233
0,56.75,54.25,67.0,8.6,31.0,0.2,14.9,-20.2,-15.9,-11.6,1.4,9.17,153,3,467.2478419,0.000775294
0,38.25,68.25,93.7,6.9,31.0,0.0,44.7,-17.8,-14.3,-10.9,2.0,16.32,160,11,0.006247013,0.000348658
0,58.75,26.25,41.5,11.6,0.0,2.5,13.3,10.8,16.6,22.4,11.8,2.83,166,5,24.30278603,0.0
0,103.25,40.25,30.6,13.0,31.0,0.3,0.7,-20.3,-13.8,-7.3,1.9,0.64,191,8,10.02725672,0.0
0,97.75,21.25,30.0,13.2,0.08,2.3,10.3,9.4,16.0,22.6,12.2,5.6,182,2,1404.290561,428.2373179
0,133.25,63.25,66.3,6.2,31.0,0.0,3.5,-43.5,-40.4,-37.3,0.2,3.46,151,11,7.161004502,0.000424884
0,167.75,65.75,66.2,9.6,31.0,0.0,16.4,-30.6,-25.8,-21.0,0.7,12.21,168,3,0.0,0.00030953
0,163.25,69.25,71.8,9.0,31.0,0.0,5.8,-34.4,-29.9,-25.4,0.6,8.75,167,3,0.0,0.000224419
0,162.75,65.25,69.5,8.9,31.0,0.2,10.0,-32.7,-28.2,-23.8,0.3,11.82,176,3,0.0,0.001312985
0,65.75,45.25,57.1,9.1,31.0,0.4,8.3,-14.4,-9.8,-5.3,2.3,9.37,155,9,54.80279644,0.008661671
0,98.75,60.75,73.3,8.0,31.0,0.0,13.4,-35.7,-31.7,-27.7,0.3,9.41,166,4,11.36807948,9.27e-05
0,88.25,22.75,42.7,13.5,0.0,2.4,0.0,13.2,19.9,26.7,16.0,0.0,145,2,7738.335637,734.7177788
0,114.25,59.75,77.8,7.8,31.0,0.1,10.6,-35.8,-31.9,-28.0,0.2,8.68,166,4,3.025216892,0.000420135
1,22.13487,42.25545,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
0,62.25,57.75,66.3,7.4,31.0,0.0,12.5,-20.4,-16.7,-13.0,1.6,4.77,154,4,29.80232573,4.45e-05
1,19.900101,41.222631,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
0,110.75,57.75,72.9,9.3,31.0,0.1,7.2,-37.3,-32.6,-28.0,0.1,6.15,189,4,5.020859001,0.000398638
0,132.25,49.25,41.2,9.7,31.0,0.1,4.1,-30.3,-25.4,-20.6,0.5,2.64,172,4,5.016073204,0.000745026
0,123.25,43.75,22.7,9.5,31.0,0.2,0.4,-21.5,-16.7,-12.0,1.4,0.36,155,3,24.28865261,0.0
1,24.0464,40.7708,72.4,6.6,15.52,0.8,39.8,0.9,4.2,7.5,6.2,7.64,109,4,396.8667169,4.012473857
0,120.75,54.25,47.8,14.2,31.0,0.1,1.1,-37.0,-29.9,-22.8,0.2,0.86,157,4,33.57660743,0.000210161
0,102.75,71.75,49.0,6.7,31.0,0.0,26.5,-31.0,-27.6,-24.3,0.5,12.96,152,4,5.580581614,0.000379679
0,140.75,53.25,51.3,6.5,31.0,0.1,42.7,-22.9,-19.6,-16.4,1.1,16.19,164,4,0.814503001,0.000137423
0,155.75,55.75,63.3,6.5,31.0,0.0,14.4,-15.5,-12.2,-9.0,2.3,9.55,145,5,0.521389844,0.013443962
0,85.75,64.25,87.7,6.1,31.0,0.0,24.1,-27.6,-24.5,-21.5,0.9,17.46,156,4,0.006273625,4.47e-05
0,111.75,39.25,22.0,11.7,31.0,0.8,1.0,-19.5,-13.6,-7.8,0.0,2.67,189,2,16.53099251,0.0
0,100.75,30.75,44.1,17.7,31.0,1.4,2.3,-15.9,-7.0,1.9,0.0,2.27,206,3,147.9044953,0.0
0,109.25,75.25,59.1,6.5,31.0,0.0,10.0,-40.0,-36.7,-33.5,0.4,9.52,155,9,5.910764968,0.000163523
0,67.25,59.75,58.0,7.1,31.0,0.0,12.7,-21.8,-18.2,-14.7,1.3,5.52,147,11,1.659411428,0.001187767
0,138.75,62.75,56.0,7.5,31.0,0.0,2.5,-45.6,-41.8,-38.1,0.3,1.85,200,9,2.463915688,0.001287549
0,100.75,42.25,25.3,12.7,31.0,0.0,0.4,-23.3,-16.9,-10.6,2.2,0.21,178,8,11.20733058,0.0
0,45.25,39.25,61.6,8.1,26.09,0.5,20.6,-4.8,-0.7,3.4,4.5,7.52,170,9,714.2614052,69.38050878
1,36.226272,37.367775,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099
0,129.75,45.25,31.9,10.4,31.0,0.3,1.4,-27.3,-22.1,-16.9,0.4,1.4,179,3,347.5681153,0.0
0,92.75,38.75,33.5,16.2,31.0,0.9,0.0,-23.2,-15.1,-7.0,0.0,0.0,193,8,16.37410416,0.0
1,23.351944,43.239722,87.4,5.9,25.88,0.6,29.7,-4.6,-1.6,1.4,4.3,7.25,167,3,331.3233745,1.930508965
0,26.25,22.25,18.2,16.9,4.09,3.5,0.9,5.7,14.1,22.6,6.1,0.0,178,9,15.11625346,0.0
0,103.75,53.25,68.4,8.9,31.0,0.0,11.9,-30.4,-25.9,-21.5,0.8,9.53,163,6,86.57827173,0.000112158
0,85.75,67.75,87.3,5.9,31.0,0.0,36.0,-26.9,-23.9,-21.0,1.0,21.22,153,3,4.727646342,0.000365707
1,22.42999,42.35848,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
0,106.75,57.75,68.7,9.6,31.0,0.0,7.6,-37.2,-32.4,-27.6,0.3,6.15,166,4,18.41848619,2.21e-05
0,120.25,66.75,63.8,6.6,31.0,0.0,12.9,-36.8,-33.5,-30.2,0.3,6.85,155,4,1.743334306,0.000221619
0,161.75,59.25,74.3,7.7,31.0,0.2,14.9,-26.9,-23.0,-19.2,0.7,9.33,163,5,24.43510526,0.01537627
0,77.75,60.25,67.2,7.8,31.0,0.0,12.3,-26.9,-23.0,-19.1,0.9,6.89,150,4,9.815207626,6.65e-05
0,28.25,40.25,76.2,7.6,12.07,1.0,84.4,2.2,6.0,9.8,7.2,13.37,144,2,2292.908843,1.15e-06
0,84.25,62.25,81.9,7.3,31.0,0.1,22.7,-27.2,-23.5,-19.9,0.8,15.98,157,6,0.010211077,0.000113505
0,45.25,44.75,80.7,6.0,25.78,0.4,14.8,-4.5,-1.5,1.5,5.0,10.47,146,9,295.7702871,0.020674733
0,75.75,62.75,80.0,6.9,31.0,0.0,23.8,-25.5,-22.0,-18.6,1.1,15.58,151,11,0.03615445,9.86e-05
1,44.967452,46.957308,79.6,5.8,28.32,0.2,13.5,-7.3,-4.4,-1.5,4.2,10.59,145,9,585.9367149,0.205573087
0,86.25,27.25,29.8,13.5,9.03,1.6,4.6,3.4,10.1,16.9,9.1,0.9,188,2,5298.435407,2454.451736
0,166.25,62.25,61.8,7.9,31.0,0.0,26.3,-22.8,-18.8,-14.9,1.4,10.21,151,5,6.983124195,0.000381046
0,68.75,51.25,41.0,8.8,31.0,0.1,3.8,-25.0,-20.6,-16.2,1.0,1.25,165,8,139.9639456,0.002277799
0,81.75,45.75,37.4,12.6,31.0,0.3,14.5,-27.7,-21.4,-15.1,0.4,6.39,182,4,172.4385257,0.00347796
0,139.25,65.25,55.1,7.6,31.0,0.0,2.2,-49.1,-45.3,-41.5,0.2,2.17,180,4,1.467267449,0.000352984
0,101.75,52.25,39.9,10.8,31.0,0.2,14.8,-35.4,-30.0,-24.6,0.0,11.18,213,3,46.26052095,0.000300225
1,35.229827,32.457572,54.0,8.3,0.74,1.7,102.9,8.2,12.3,16.5,10.4,14.83,191,3,523.3880539,0.0
0,90.25,69.75,75.7,7.6,31.0,0.2,25.2,-31.9,-28.1,-24.3,0.3,21.09,151,3,9.315392624,0.001438176
0,115.75,39.25,16.6,11.1,30.52,0.9,0.0,-11.2,-5.6,-0.1,1.6,0.0,146,2,562.1550997,0.0
0,121.25,68.25,64.0,6.2,31.0,0.0,14.5,-37.7,-34.6,-31.5,0.3,8.31,155,4,1.33839923,0.000127596
0,114.75,27.25,82.0,3.6,14.19,1.3,39.9,1.4,3.2,5.0,4.7,12.32,154,2,3087.853365,154.4066707
0,91.25,69.75,72.8,7.9,31.0,0.1,21.1,-34.2,-30.2,-26.3,0.3,20.34,181,9,10.29442306,0.000313171
0,54.25,50.25,56.9,8.3,31.0,0.3,12.4,-17.4,-13.2,-9.1,1.8,6.12,154,8,163.2201817,0.001217153
0,134.75,59.25,60.9,6.8,31.0,0.0,6.0,-38.7,-35.3,-31.9,0.3,1.58,174,4,0.037983058,0.000148402
0,89.25,30.75,38.8,14.1,31.0,1.1,1.3,-19.3,-12.2,-5.2,0.3,1.25,236,3,150.6809166,0.0
0,72.25,23.75,10.9,17.0,0.0,3.5,0.0,10.4,18.9,27.4,8.2,0.0,151,2,1951.358734,8403.479173
0,44.25,40.75,67.4,9.4,31.0,0.5,39.1,-14.8,-10.1,-5.4,1.6,10.88,213,3,1711.209814,0.103062053
0,73.75,56.75,49.1,8.2,31.0,0.0,4.8,-25.7,-21.6,-17.5,1.0,3.93,153,4,106.2200671,0.000293046
0,75.75,30.75,48.4,14.1,4.09,1.5,2.4,5.7,12.7,19.8,9.5,0.29,160,2,2938.462239,9576.966903
0,117.75,64.75,69.1,7.6,31.0,0.0,12.8,-35.4,-31.6,-27.8,0.4,7.93,160,4,2.416901138,0.00012415
0,112.75,22.25,67.2,5.4,0.66,1.8,15.0,8.3,11.0,13.7,9.1,5.91,149,4,379.2140795,2243.699499
0,102.75,24.75,47.1,10.4,14.45,1.9,25.7,1.3,6.5,11.7,5.4,13.18,195,2,0.0,1081.689686
0,72.25,55.75,49.8,8.3,31.0,0.0,4.5,-26.0,-21.8,-17.7,1.0,3.51,153,2,191.1906738,0.000414864
0,112.75,26.25,81.1,3.8,16.33,1.2,55.6,0.6,2.5,4.4,4.8,14.27,173,2,186.3427404,402.9943289
0,107.75,50.25,28.2,10.2,31.0,0.2,1.7,-32.4,-27.3,-22.2,0.2,0.83,157,4,136.40299,0.000158524
0,110.25,58.25,74.9,8.9,31.0,0.0,8.6,-35.8,-31.3,-26.9,0.4,6.46,165,4,8.459012771,1.7e-05
0,46.25,43.25,80.5,5.9,25.15,0.4,23.1,-3.9,-0.9,2.1,5.0,10.85,164,4,1253.604027,0.001686834
1,20.008333,41.570394,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,100.75,54.75,58.1,11.0,31.0,0.0,8.8,-32.0,-26.5,-21.0,0.8,8.31,169,4,43.24554401,0.00055544
0,47.75,37.25,58.8,9.1,27.14,0.6,31.4,-5.9,-1.3,3.3,4.5,11.99,152,5,1241.773638,0.029061044
1,71.599406,54.308897,47.5,8.4,31.0,0.0,4.5,-25.2,-21.0,-16.8,1.2,2.45,153,2,273.1004233,0.014103236
0,140.25,75.25,56.3,6.6,31.0,0.0,9.1,-45.4,-42.1,-38.8,0.2,6.78,145,6,1.942201962,0.001130454
0,124.75,55.75,65.3,10.0,31.0,0.1,4.2,-35.2,-30.2,-25.2,0.3,4.35,169,4,3.349966019,0.000403794
0,36.75,41.25,73.7,6.2,5.85,1.1,90.8,4.8,7.9,11.0,6.9,14.11,147,2,2843.989059,0.0
0,95.75,30.75,40.5,14.7,31.0,1.0,1.6,-20.8,-13.4,-6.1,0.0,1.26,237,3,2672.964337,0.0
0,46.75,51.75,75.9,6.2,30.78,0.2,52.2,-12.1,-9.0,-5.9,2.7,14.38,148,2,447.36195,0.000729923
0,123.25,55.25,59.9,11.9,31.0,0.0,2.8,-35.1,-29.1,-23.2,0.5,3.62,176,4,7.309659792,0.000597515
0,159.75,58.75,79.6,6.8,31.0,0.0,12.0,-22.3,-18.9,-15.5,1.5,9.41,159,4,21.88666677,0.000983211
0,48.25,29.75,41.7,9.8,0.23,2.2,26.2,9.0,13.9,18.8,10.7,7.69,145,9,354.3751447,0.0
0,68.25,50.25,41.2,8.7,31.0,0.1,6.6,-24.3,-19.9,-15.6,1.1,3.19,163,8,43.90006507,0.007129117
0,54.75,20.75,35.3,9.1,0.0,3.6,0.0,16.8,21.3,25.9,16.5,0.0,150,9,10.34751439,0.0
0,45.75,36.25,60.1,9.4,27.32,0.7,43.6,-6.1,-1.4,3.3,4.0,10.34,166,5,426.1773803,0.002607126
0,87.75,34.25,42.3,14.4,31.0,0.8,6.8,-25.3,-18.1,-10.9,0.2,3.37,203,3,33.07470892,0.0
0,46.25,36.25,60.1,9.6,28.55,0.8,37.3,-7.6,-2.8,2.0,3.3,9.87,144,5,968.2460171,0.0
0,133.25,71.25,53.0,5.9,31.0,0.0,18.0,-45.9,-42.9,-40.0,0.1,12.73,149,3,1.964158447,0.002268791
0,82.75,64.75,89.7,6.0,31.0,0.0,24.8,-26.3,-23.3,-20.3,0.9,18.78,148,4,0.003156509,0.000300725
0,89.25,68.25,83.8,6.2,31.0,0.0,29.7,-28.8,-25.7,-22.6,0.7,19.54,155,6,0.0,0.0
0,38.75,45.25,79.2,5.7,22.25,0.7,64.5,-1.7,1.2,4.1,5.3,15.02,145,2,800.0607008,0.107112086
0,73.25,25.75,17.3,16.0,0.74,3.2,0.0,8.2,16.2,24.2,6.7,0.0,161,2,2070.582516,2145.398539
0,55.25,71.75,75.5,8.6,31.0,0.0,13.8,-26.1,-21.8,-17.5,1.3,15.17,151,3,0.042512762,0.002968064
0,78.25,51.25,43.7,9.6,31.0,0.1,5.3,-25.6,-20.8,-16.0,1.1,5.29,158,3,149.4967699,0.004255742
0,146.25,70.75,64.8,7.7,31.0,0.1,20.6,-37.9,-34.0,-30.2,0.2,15.88,145,3,2.347194508,0.002162389
0,54.25,28.25,43.9,12.2,4.27,2.2,62.2,5.6,11.7,17.8,8.8,7.74,178,5,71.05602968,3.26e-11
0,101.75,61.75,73.9,9.0,31.0,0.0,13.0,-38.7,-34.2,-29.7,0.1,6.92,164,4,10.46962516,0.000165856
0,73.75,26.25,22.6,16.3,1.42,3.0,0.0,7.5,15.6,23.8,6.8,0.0,161,2,3223.413373,3328.596992
0,127.75,54.25,39.8,11.2,31.0,0.0,3.0,-33.1,-27.5,-21.9,0.7,1.79,164,11,0.0,0.0
0,70.75,64.75,81.4,5.7,31.0,0.0,23.9,-24.0,-21.1,-18.3,1.2,16.37,147,6,0.008564034,0.00011584
0,-10.25,8.75,51.0,15.6,0.0,4.3,6.9,16.8,24.6,32.4,17.3,0.98,168,4,416.5073073,0.0
0,91.75,59.75,74.4,8.0,31.0,0.0,18.6,-30.8,-26.8,-22.8,0.6,7.74,162,4,6.947194772,3.57e-05
