lumpy,x,y,cld,dtr,frs
0,152.25,61.25,69.4,7.6,31.0
0,125.75,43.75,25.9,10.9,31.0
0,105.25,68.75,62.7,7.5,31.0
0,56.25,67.25,75.0,7.6,31.0
0,89.25,25.25,40.4,13.4,0.0
0,61.25,60.25,69.1,8.3,31.0
0,73.75,18.25,17.1,16.5,0.0
0,80.25,60.25,71.0,7.4,31.0
0,91.25,64.75,82.6,6.5,31.0
1,22.50221,42.44329,84.3,6.4,26.09
1,19.805303,42.963813,78.7,5.8,27.59
0,120.25,55.75,58.5,12.5,31.0
0,58.25,49.25,58.6,9.4,31.0
0,126.75,47.75,26.9,9.7,31.0
0,50.75,22.25,37.1,8.1,0.0
0,73.25,50.25,31.6,9.5,31.0
0,48.25,33.75,55.3,11.2,27.5
0,40.25,43.75,70.0,8.4,30.55
0,109.75,24.75,86.0,4.1,9.77
1,21.807609,42.506618,85.2,6.0,25.04
0,85.75,32.75,48.5,14.9,31.0
0,34.25,52.75,80.1,4.6,29.37
0,70.75,52.25,40.4,8.8,31.0
0,94.75,19.75,23.2,12.5,0.0
0,115.75,23.75,66.2,8.0,4.64
0,109.75,62.25,77.0,8.3,31.0
0,79.25,56.75,57.1,7.6,31.0
0,34.75,66.75,88.3,7.4,31.0
0,91.25,40.25,34.3,13.5,31.0
0,40.25,29.25,34.6,12.6,4.27
0,28.25,37.75,64.1,8.8,13.39
0,132.25,60.25,71.2,6.4,31.0
0,76.75,70.25,82.1,7.0,31.0
1,44.93269,47.282375,79.3,5.7,28.98
0,78.75,17.75,13.6,13.3,0.0
0,40.25,63.75,92.5,7.0,31.0
0,75.25,25.75,28.8,15.3,1.01
0,21.75,-7.75,85.0,11.3,0.0
0,176.75,65.25,53.1,8.4,31.0
0,61.75,51.25,43.8,9.0,31.0
0,45.75,40.75,71.1,7.8,27.41
0,132.25,56.25,54.6,9.5,31.0
0,117.75,31.25,57.8,6.8,24.03
0,38.25,64.25,91.7,6.8,31.0
0,47.25,47.75,76.1,6.9,29.83
0,123.75,45.75,26.8,11.0,31.0
0,98.25,32.75,42.3,16.6,31.0
0,93.75,37.25,36.9,14.6,31.0
0,40.75,47.75,80.0,5.5,28.55
0,83.75,67.75,86.4,5.9,31.0
0,21.25,44.25,84.3,5.4,22.73
0,39.75,22.25,49.4,10.4,0.0
1,35.38291,32.81113,57.2,8.1,0.15
0,20.75,-11.25,82.5,12.1,0.0
0,18.25,-26.75,34.8,15.9,0.0
1,82.661315,53.804183,61.6,8.6,31.0
0,80.75,70.25,78.4,6.9,31.0
0,85.75,33.25,48.4,15.0,31.0
0,130.25,47.25,36.2,10.6,31.0
0,168.75,65.75,67.1,9.8,31.0
0,41.25,29.25,36.0,12.5,4.84
0,136.25,48.25,46.8,7.0,31.0
0,96.25,79.25,58.8,7.6,31.0
0,88.25,44.75,35.2,9.9,31.0
0,146.25,66.75,70.7,7.6,31.0
1,19.756191,43.036942,79.9,6.1,25.57
0,55.25,72.75,73.9,9.1,31.0
0,49.25,64.75,78.5,7.5,31.0
0,101.75,25.75,37.2,13.4,9.28
0,47.75,35.25,61.0,11.1,28.7
1,22.684922,41.554905,80.1,6.5,25.68
0,74.25,29.25,41.1,15.6,4.64
0,104.75,38.25,38.9,10.6,31.0
0,78.25,25.75,33.9,15.2,2.17
0,90.75,39.25,35.9,14.0,31.0
0,23.75,-17.75,66.5,11.4,0.0
0,75.25,13.75,15.0,12.3,0.0
0,97.25,28.25,34.6,11.3,29.24
0,50.75,30.75,45.3,10.9,12.33
0,37.75,54.75,85.1,5.2,30.41
0,100.75,68.75,60.2,7.6,31.0
0,47.25,51.75,73.3,6.5,30.91
0,50.25,49.75,74.1,8.0,31.0
0,101.25,65.75,68.6,7.1,31.0
0,29.25,-3.25,82.9,10.7,0.0
0,126.75,61.75,74.7,5.9,31.0
0,83.25,43.75,44.8,11.6,31.0
0,164.25,64.25,66.3,8.6,31.0
0,88.25,27.75,35.4,18.6,31.0
0,29.75,25.75,28.1,16.6,6.06
0,80.75,20.25,15.7,15.1,0.0
0,80.75,45.25,40.9,13.5,31.0
1,22.124877,42.442205,80.4,6.6,25.78
0,73.25,27.75,28.6,17.2,5.64
0,159.75,57.75,81.4,6.9,31.0
1,35.6223,33.282,61.1,8.4,5.23
0,131.25,45.75,31.1,8.6,31.0
1,35.292358,33.212569,61.1,7.6,0.11
0,119.75,54.75,50.4,13.9,31.0
0,100.25,24.25,35.4,12.7,6.06
0,66.75,41.75,59.3,9.3,27.14
0,143.25,61.75,54.6,8.5,31.0
0,90.75,74.25,66.5,7.2,31.0
0,74.25,24.75,16.7,15.2,0.33
0,137.25,56.75,53.0,7.7,31.0
0,104.25,25.25,62.1,9.0,17.66
1,19.644631,42.388598,78.0,5.9,26.58
0,99.75,75.75,54.1,6.8,31.0
0,89.75,26.25,40.1,12.3,0.0
0,70.25,56.75,48.2,8.2,31.0
0,81.25,41.25,41.5,13.0,31.0
0,72.75,42.75,59.4,10.1,31.0
0,80.75,37.25,49.4,11.7,30.76
1,19.532263,42.840756,78.7,5.8,27.59
0,83.75,46.25,44.4,9.4,31.0
0,106.25,76.75,56.2,6.7,31.0
0,136.75,59.75,56.1,7.0,31.0
0,112.75,72.25,67.8,6.0,31.0
0,150.25,71.25,76.0,8.2,31.0
0,98.25,60.75,73.8,7.7,31.0
0,49.25,58.25,67.7,6.0,31.0
0,77.25,18.25,14.4,13.8,0.0
0,120.25,50.75,28.7,13.9,31.0
0,114.25,72.75,68.0,6.0,31.0
0,121.75,53.25,42.5,14.7,31.0
0,49.75,47.25,71.9,7.6,30.17
0,25.25,43.25,84.4,6.7,25.57
0,74.75,45.25,36.8,9.9,31.0
0,27.75,58.75,90.4,5.6,29.24
0,34.25,60.75,93.8,6.1,30.96
0,111.25,70.25,68.8,6.8,31.0
0,52.75,47.75,60.6,8.3,30.98
0,99.75,73.75,52.7,6.4,31.0
0,118.75,53.75,40.4,13.8,31.0
0,118.25,28.75,69.4,5.7,20.01
0,55.75,50.25,57.1,8.5,31.0
0,166.75,68.25,70.3,9.6,31.0
1,20.312419,42.135139,82.0,6.0,26.09
0,101.25,63.25,72.9,7.7,31.0
1,35.38291,32.81113,57.2,8.1,0.15
0,114.25,65.75,90.0,8.1,31.0
0,54.75,67.75,77.7,7.8,31.0
0,175.75,66.25,56.8,8.8,31.0
1,23.965,41.471389,77.4,6.6,23.09
0,113.75,59.75,77.9,7.8,31.0
0,108.75,72.75,60.5,6.2,31.0
1,46.47,43.52,80.7,5.7,24.37
0,138.75,75.75,55.0,6.4,31.0
0,111.75,59.75,75.0,8.4,31.0
0,61.25,44.25,48.8,10.1,30.97
0,98.25,61.75,74.3,7.5,31.0
0,125.25,57.25,84.5,7.1,31.0
0,77.25,30.75,48.9,11.3,8.55
0,50.25,23.75,42.4,7.8,0.0
0,111.25,31.25,67.0,7.3,25.15
0,114.25,28.75,75.3,5.6,22.97
0,61.25,45.25,49.8,9.9,31.0
0,72.75,53.75,46.2,8.4,31.0
0,21.25,40.75,72.7,7.1,26.09
0,17.25,-9.25,82.5,12.9,0.0
0,89.75,31.75,37.5,11.8,31.0
0,111.75,40.75,23.2,11.4,31.0
1,50.641825,53.109637,70.7,6.4,31.0
0,45.75,23.25,42.8,11.6,0.0
0,101.75,55.25,63.9,10.3,31.0
0,82.75,71.75,72.7,7.2,31.0
1,23.141389,42.598333,88.0,6.3,25.99
0,91.25,39.25,35.7,14.4,31.0
0,86.75,40.75,35.7,13.2,31.0
0,96.75,68.75,66.0,7.8,31.0
0,119.25,61.25,68.9,7.1,31.0
0,125.25,72.25,61.3,5.8,31.0
0,76.25,67.75,88.7,6.9,31.0
0,34.75,39.25,70.7,7.7,24.15
0,145.75,64.75,67.0,8.4,31.0
0,69.25,67.25,94.5,5.2,31.0
0,35.25,39.25,70.0,9.1,26.48
0,123.25,62.75,59.9,6.0,31.0
0,78.75,63.25,89.7,6.7,31.0
0,118.75,29.75,64.3,6.1,24.6
0,72.25,60.25,59.0,7.2,31.0
1,23.2836,41.0786,77.6,6.7,22.01
0,90.75,38.75,35.5,14.7,31.0
0,15.25,-13.25,82.5,11.0,0.0
1,22.345838,42.256784,80.4,6.6,25.78
0,138.25,71.25,54.1,6.6,31.0
1,70.143763,55.924905,47.8,8.3,31.0
0,97.75,30.75,42.7,15.3,31.0
0,21.25,-9.25,83.8,12.4,0.0
0,77.75,37.25,53.7,11.0,31.0
0,126.75,56.75,71.6,8.5,31.0
0,88.75,24.75,40.5,13.4,0.0
0,78.25,44.25,43.1,11.5,31.0
0,128.75,48.75,31.2,13.5,31.0
0,23.75,42.75,85.2,6.4,26.58
0,103.75,36.25,41.5,11.7,31.0
0,78.25,49.25,41.2,10.7,31.0
0,134.25,69.75,50.9,6.6,31.0
0,121.75,61.25,68.9,6.4,31.0
0,30.75,39.25,75.4,7.5,24.26
0,18.25,-28.75,28.1,17.3,0.0
0,47.25,29.75,36.3,11.4,1.42
0,55.25,35.75,50.1,10.1,18.19
0,104.25,63.75,72.2,8.2,31.0
0,85.25,27.75,33.7,14.5,10.02
0,82.75,43.75,45.6,12.0,31.0
0,87.75,59.25,67.0,7.7,31.0
0,35.25,67.25,88.2,7.2,31.0
0,121.25,32.25,56.1,6.4,24.71
0,123.25,70.75,62.7,6.0,31.0
0,89.25,47.75,28.8,13.7,31.0
0,141.75,60.75,52.2,7.3,31.0
1,35.38291,32.81113,57.2,8.1,0.15
0,44.75,55.75,75.5,5.5,30.99
0,127.25,73.25,58.8,5.7,31.0
0,91.25,44.75,22.5,12.9,31.0
0,53.75,51.25,58.7,8.0,31.0
0,121.75,64.75,56.3,6.5,31.0
0,44.25,38.75,51.7,9.0,30.62
0,130.75,62.75,78.6,6.0,31.0
0,37.75,30.75,36.6,12.0,4.09
0,104.75,55.75,59.6,10.0,31.0
0,71.25,54.75,43.8,8.4,31.0
0,123.75,54.75,54.4,12.7,31.0
0,95.25,74.25,60.4,7.2,31.0
0,123.25,49.75,28.5,16.0,31.0
0,68.75,49.25,34.2,9.3,31.0
0,126.75,73.25,60.0,5.7,31.0
0,133.25,61.75,66.9,6.4,31.0
0,84.25,67.75,86.6,5.8,31.0
0,93.25,56.25,71.1,7.9,31.0
0,118.75,25.25,75.8,5.7,2.31
0,60.75,64.75,67.8,8.2,31.0
0,112.75,54.25,36.3,12.5,31.0
0,131.25,52.25,38.9,12.3,31.0
0,155.75,66.25,83.0,8.6,31.0
0,94.25,27.25,34.7,12.5,0.0
1,19.661194,41.436491,71.1,8.3,12.33
1,26.126282,41.247609,74.9,6.9,18.19
0,108.25,54.75,58.4,9.8,31.0
1,20.126184,41.493603,79.1,7.1,24.03
0,132.25,48.25,40.4,9.0,31.0
1,70.16604,55.937892,47.8,8.3,31.0
0,59.75,26.75,41.4,12.5,0.33
0,103.25,53.75,65.5,9.3,31.0
0,82.25,30.25,45.4,15.1,31.0
0,147.25,70.75,62.5,7.7,31.0
0,80.75,50.25,63.0,10.0,31.0
0,81.75,47.75,56.1,11.4,31.0
0,69.75,66.25,90.3,5.2,31.0
0,113.75,62.25,78.1,7.9,31.0
0,89.25,53.75,56.6,11.4,31.0
0,73.25,42.75,55.1,10.6,31.0
0,65.25,52.75,34.6,8.7,31.0
0,96.75,28.75,36.5,12.6,29.98
0,80.25,16.75,19.2,11.2,0.0
0,117.25,39.25,26.1,9.2,29.98
0,118.25,41.75,21.7,10.8,31.0
0,94.25,54.75,60.5,10.5,31.0
0,83.75,41.75,42.1,10.8,31.0
0,69.75,68.25,93.1,5.7,31.0
1,20.010364,41.081944,79.1,7.1,24.03
1,26.2997,41.0283,74.9,6.9,18.19
0,84.25,70.75,76.0,7.2,31.0
0,19.25,-16.75,70.0,12.4,0.0
0,105.25,65.75,69.2,8.2,31.0
0,57.75,64.75,74.6,7.3,31.0
0,45.25,36.25,58.7,9.2,25.15
0,71.75,68.75,89.7,6.6,31.0
1,20.409413,41.787663,81.0,6.6,24.49
0,98.75,13.25,33.3,11.0,0.0
0,29.25,-3.75,83.3,10.1,0.0
0,138.25,47.25,41.2,7.2,31.0
0,69.25,65.25,86.7,5.2,31.0
1,69.20185,55.6713,45.1,8.4,31.0
0,129.75,48.25,33.6,12.1,31.0
0,74.75,48.25,27.9,10.2,31.0
0,120.75,46.75,28.5,11.4,31.0
0,90.75,69.25,76.5,7.5,31.0
0,45.75,52.75,76.3,6.1,30.99
0,44.75,49.25,78.7,6.0,30.25
0,114.25,44.75,29.7,10.4,31.0
0,156.75,68.75,80.2,8.8,31.0
0,131.75,69.25,54.7,6.2,31.0
0,177.75,66.75,54.4,8.7,31.0
0,106.75,20.75,79.0,3.3,0.0
0,168.75,69.75,73.1,9.2,31.0
0,15.75,-8.75,85.0,11.5,0.0
0,91.75,24.25,43.0,16.2,0.23
0,85.75,50.25,52.6,10.6,31.0
0,112.25,42.25,23.6,11.0,31.0
0,48.75,61.75,77.1,6.9,31.0
0,110.25,58.75,75.1,8.9,31.0
1,21.838051,41.689386,82.3,6.7,24.49
0,47.75,46.75,76.3,7.0,28.91
0,64.25,52.75,33.7,8.9,31.0
0,59.25,33.75,46.7,13.3,24.49
1,35.91,37.815,67.6,7.4,20.52
0,91.75,34.75,38.4,14.5,31.0
0,119.25,66.75,67.6,6.9,31.0
0,100.25,42.25,25.4,12.5,31.0
0,107.25,56.75,67.3,9.7,31.0
1,20.904948,41.894963,81.2,6.3,27.14
0,93.25,72.25,66.6,7.0,31.0
0,130.25,52.25,36.3,13.6,31.0
0,86.75,35.25,44.0,15.3,31.0
0,88.25,67.25,86.8,6.1,31.0
1,48.03129,31.65357,53.7,11.6,1.54
1,35.232993,32.41534,54.0,8.3,0.74
0,69.75,45.25,53.9,9.9,31.0
0,118.25,40.75,21.5,12.4,31.0
0,175.75,62.75,56.8,8.6,31.0
0,90.25,24.25,35.1,13.3,0.0
0,26.25,24.25,20.3,16.1,8.79
0,43.25,44.25,76.4,8.0,27.23
0,71.75,63.75,76.3,6.2,31.0
1,26.12628,41.24761,74.9,6.9,18.19
0,120.75,49.75,27.3,11.7,31.0
0,80.25,64.75,92.0,6.4,31.0
0,37.25,32.75,49.1,10.7,10.53
0,164.75,61.25,64.0,7.4,31.0
0,134.75,43.75,48.1,6.3,31.0
0,79.25,23.25,11.1,14.7,0.0
0,137.25,45.75,42.5,7.4,31.0
0,68.75,67.25,95.8,4.9,31.0
0,104.25,36.75,43.3,10.3,31.0
0,60.75,47.25,60.3,9.5,31.0
0,106.75,21.75,86.3,3.8,0.06
1,25.521944,42.025833,80.7,7.2,23.33
0,49.75,64.25,76.9,7.2,31.0
0,75.75,39.25,41.1,10.1,30.78
0,95.75,76.25,59.9,7.3,31.0
0,40.25,48.25,81.6,5.2,28.91
1,19.862788,41.383256,71.1,8.3,12.33
1,23.7703,40.5903,72.4,6.6,15.52
0,111.75,73.25,64.9,5.9,31.0
0,81.75,28.25,34.4,13.4,2.31
1,53.545054,52.445971,61.6,8.0,31.0
0,92.25,61.75,75.6,7.7,31.0
0,30.75,56.75,90.9,5.5,29.66
0,89.25,26.25,37.5,13.1,0.0
0,83.75,44.25,43.3,10.9,31.0
1,46.412839,42.06005,68.7,8.3,31.0
0,104.25,75.75,52.9,6.6,31.0
0,79.75,24.25,16.9,15.4,1.11
0,77.25,58.25,61.1,7.9,31.0
1,19.92765,40.3604,73.3,8.3,12.07
0,101.25,57.75,69.2,10.3,31.0
1,19.583,42.96,78.7,5.8,27.59
0,83.75,43.25,43.5,12.0,31.0
0,90.25,54.25,60.7,11.1,31.0
1,22.278127,42.81444,83.9,6.2,26.19
0,105.25,56.75,63.2,10.0,31.0
0,91.25,66.75,82.5,6.1,31.0
0,18.75,-24.75,38.6,14.5,0.0
0,109.25,51.25,36.6,10.8,31.0
0,149.25,67.75,83.0,8.0,31.0
0,93.25,61.25,74.6,7.6,31.0
1,22.234604,41.986845,81.1,6.7,23.8
0,145.75,65.25,66.7,8.6,31.0
0,100.25,35.75,36.8,18.3,31.0
0,100.25,20.75,35.9,13.1,0.0
0,60.25,80.75,76.3,8.1,31.0
0,96.75,35.75,39.5,14.1,31.0
0,109.75,28.25,83.0,4.9,22.01
0,127.75,61.25,80.1,5.9,31.0
0,124.25,59.25,83.9,6.5,31.0
0,139.75,50.75,50.2,8.1,31.0
1,20.055006,41.621262,81.0,6.6,24.49
0,173.25,65.25,61.1,9.2,31.0
0,95.75,43.25,28.5,11.8,31.0
0,47.25,54.75,72.3,5.9,31.0
1,24.73738,42.06921,82.3,7.4,24.26
0,95.25,25.25,28.9,12.1,0.0
1,20.572095,42.022673,81.2,6.3,27.14
0,55.25,59.25,73.5,6.5,31.0
0,132.75,51.25,38.8,11.1,31.0
0,110.25,64.25,78.2,8.5,31.0
0,71.25,24.75,11.3,18.2,0.74
0,83.25,69.75,78.4,7.1,31.0
0,35.75,52.75,80.7,5.0,30.12
0,96.75,27.25,30.0,12.1,9.52
0,46.75,46.75,77.7,6.4,28.77
0,136.75,49.25,46.1,7.4,31.0
0,93.25,58.75,72.6,8.0,31.0
0,91.25,60.75,73.4,7.9,31.0
0,123.25,66.25,63.7,5.8,31.0
1,42.0148,44.1934,73.7,8.6,28.09
0,162.75,68.75,71.4,9.0,31.0
0,140.75,59.75,51.1,6.5,31.0
0,57.75,57.25,70.2,8.0,31.0
1,45.84202,35.85164,57.1,9.8,25.57
0,14.75,-22.25,58.8,8.5,0.0
0,107.75,50.75,41.2,9.7,31.0
0,70.25,64.25,80.4,5.7,31.0
0,54.25,34.25,50.0,11.3,13.92
0,34.75,40.25,74.2,7.0,24.26
0,102.25,29.25,44.4,10.2,25.88
0,94.25,63.25,75.8,7.0,31.0
0,80.25,29.25,41.5,12.2,7.61
0,83.75,32.75,49.0,15.8,31.0
1,20.400568,41.978723,81.0,6.6,24.49
0,87.25,33.75,41.2,14.1,31.0
0,20.25,41.75,81.0,6.6,24.49
0,44.75,41.25,76.0,8.2,26.87
0,42.25,29.25,38.0,12.5,4.09
0,117.25,28.25,74.9,5.3,16.86
0,42.75,12.25,42.5,10.1,0.0
0,14.25,-6.25,86.3,8.6,0.0
0,79.75,52.75,56.8,8.9,31.0
1,19.985601,42.219648,78.0,5.9,26.58
0,49.75,24.25,44.5,8.1,0.0
0,76.25,70.25,83.2,7.0,31.0
0,107.75,55.25,61.6,9.5,31.0
0,82.75,59.25,66.8,7.2,31.0
0,86.25,29.75,41.4,17.7,31.0
0,69.75,27.25,17.5,17.2,2.9
0,96.25,17.25,25.1,12.4,0.0
0,93.25,71.75,66.4,7.2,31.0
0,96.75,19.75,28.1,12.6,0.0
0,40.75,22.75,46.9,12.1,0.0
0,92.25,40.25,32.3,14.0,31.0
0,81.25,25.25,23.9,15.0,0.66
0,87.75,22.75,40.5,13.3,0.0
0,170.25,63.75,67.4,9.5,31.0
0,34.75,51.25,73.9,4.6,29.05
0,89.25,56.25,61.6,9.1,31.0
0,31.25,37.75,73.2,7.7,24.6
0,65.25,66.75,91.1,5.6,31.0
0,26.75,37.75,67.7,7.6,4.84
0,71.75,55.75,48.2,8.3,31.0
0,167.25,63.25,64.4,8.5,31.0
1,38.21794,37.809954,66.6,7.3,15.52
0,119.75,29.75,67.9,5.3,23.33
0,127.25,58.25,80.5,7.1,31.0
0,17.75,-8.25,82.5,12.7,0.0
0,113.75,40.75,22.8,11.2,31.0
0,82.25,72.25,70.3,7.2,31.0
0,52.25,30.25,41.1,12.9,24.37
0,58.25,75.25,75.0,8.9,31.0
0,84.75,27.25,23.8,13.2,0.15
0,61.75,46.25,56.6,9.3,31.0
0,20.75,54.75,91.6,4.4,25.25
0,137.75,68.25,52.5,7.1,31.0
0,52.25,35.75,49.2,9.7,29.88
0,75.75,18.75,16.2,16.1,0.0
0,124.25,43.75,24.1,9.1,31.0
0,42.75,52.25,78.8,6.0,30.86
1,25.3169,39.9558,69.3,5.9,6.49
0,49.75,22.25,38.6,8.6,0.0
1,55.883605,50.849988,57.5,8.3,31.0
0,124.75,49.25,27.0,13.8,31.0
0,59.25,58.25,70.4,6.7,31.0
0,92.75,74.25,64.8,7.4,31.0
0,114.25,58.25,81.0,7.4,31.0
0,131.75,70.75,55.5,5.9,31.0
0,114.25,25.75,81.0,4.1,14.19
0,97.25,71.75,58.9,6.7,31.0
0,102.75,60.75,73.1,10.0,31.0
0,27.25,25.25,23.6,16.1,6.71
0,95.25,25.75,28.3,12.4,8.79
0,94.75,62.75,75.3,7.2,31.0
0,101.25,73.75,50.2,6.3,31.0
0,127.25,57.25,73.3,8.3,31.0
0,81.25,8.25,48.1,5.4,0.0
0,27.25,23.25,21.1,16.7,5.43
0,53.25,22.25,43.0,8.4,0.0
0,20.25,43.25,81.1,5.8,26.19
0,38.75,62.75,91.2,6.9,31.0
1,22.455,40.8639,69.5,7.3,21.77
0,-179.75,67.25,78.7,8.6,31.0
0,132.25,67.75,54.8,6.3,31.0
0,52.75,29.75,40.7,13.0,19.75
1,20.544488,43.157948,81.1,5.8,26.19
0,105.25,25.75,75.8,4.5,10.27
0,69.75,51.75,41.9,8.7,31.0
0,39.25,45.75,80.5,6.0,24.49
0,93.75,58.25,72.1,7.8,31.0
0,50.75,24.75,43.1,7.9,0.0
0,76.25,26.25,36.2,14.9,0.92
0,175.25,62.75,58.7,8.5,31.0
0,67.25,48.25,41.5,8.6,31.0
1,35.38291,32.81113,57.2,8.1,0.15
0,118.75,42.75,23.6,10.2,31.0
1,20.42667,41.959441,81.0,6.6,24.49
0,90.25,31.75,39.7,12.2,31.0
0,73.25,64.25,80.8,6.5,31.0
0,129.75,68.25,59.8,7.1,31.0
1,20.31423,40.28203,72.5,7.5,23.8
0,31.75,27.25,30.2,15.5,4.09
0,80.25,31.75,56.0,14.9,31.0
0,141.25,61.25,52.1,7.8,31.0
0,92.25,80.25,61.3,7.3,31.0
0,131.75,47.25,37.7,9.0,31.0
1,23.83967,41.68827,80.8,6.4,25.99
0,52.75,31.75,45.4,12.6,16.59
0,172.25,63.25,63.0,9.5,31.0
0,88.75,54.75,58.9,10.5,31.0
0,120.25,47.75,30.6,10.9,31.0
0,79.25,34.75,58.3,13.9,31.0
1,24.785,40.9531,71.0,6.4,11.55
0,32.75,37.25,70.5,7.3,23.09
0,172.75,69.75,71.5,9.2,31.0
0,98.25,62.25,74.5,7.3,31.0
0,61.75,56.75,65.6,7.3,31.0
0,165.75,69.25,70.4,9.3,31.0
0,78.75,38.25,48.2,11.9,30.88
0,90.75,64.25,81.4,6.6,31.0
0,114.25,66.25,91.5,7.9,31.0
0,157.25,55.25,66.4,6.4,31.0
0,123.75,55.75,64.6,10.7,31.0
0,129.25,51.25,33.7,12.9,31.0
1,19.925117,41.614329,73.6,7.7,14.72
0,88.25,59.75,67.5,7.7,31.0
0,88.25,34.25,40.2,14.4,31.0
0,76.25,10.75,33.4,10.0,0.0
0,50.25,21.75,35.7,8.6,0.0
0,53.75,32.25,46.9,13.3,23.45
0,152.25,63.25,80.9,8.1,31.0
0,33.25,68.25,87.1,7.2,31.0
0,94.25,43.25,23.9,13.4,31.0
0,42.25,36.75,56.0,9.2,9.03
0,45.75,43.75,80.5,5.7,25.15
0,135.25,52.25,44.4,11.8,31.0
0,129.25,58.25,71.4,7.7,31.0
0,84.25,44.75,45.4,8.5,31.0
0,163.25,63.25,67.9,8.5,31.0
1,35.38291,32.81113,57.2,8.1,0.15
0,105.25,21.75,83.4,3.0,0.0
1,23.5408,40.6292,72.4,6.6,15.52
0,105.25,39.25,30.3,11.9,31.0
0,75.25,18.25,17.0,16.3,0.0
0,115.75,43.75,26.8,11.2,31.0
0,111.25,50.75,27.4,12.6,31.0
0,142.75,63.25,55.9,8.2,31.0
0,87.25,31.25,38.3,14.8,31.0
0,105.75,62.25,74.1,8.7,31.0
1,19.62631,40.35514,73.3,8.3,12.07
0,80.25,35.25,58.2,14.4,31.0
0,17.75,-28.75,29.9,15.3,0.0
0,88.75,44.75,38.7,10.6,31.0
0,96.25,40.75,31.8,12.2,31.0
1,40.6498,53.3908,80.9,5.9,30.82
0,47.25,50.25,73.0,6.8,30.8
0,97.75,34.75,40.1,14.8,31.0
0,92.75,36.25,38.2,14.1,31.0
0,141.75,72.25,57.8,7.3,31.0
0,76.25,66.75,91.5,7.0,31.0
0,131.25,65.25,65.2,6.8,31.0
0,146.75,72.25,64.6,7.7,31.0
0,35.25,23.75,27.7,11.6,0.0
0,42.25,51.25,78.7,5.7,30.55
0,89.25,28.25,31.5,18.5,31.0
0,119.25,40.25,22.2,13.2,31.0
0,137.75,52.75,48.4,10.1,31.0
0,162.75,67.75,71.4,8.6,31.0
0,88.25,50.25,41.5,12.6,31.0
0,102.25,79.25,55.0,7.3,31.0
0,84.25,29.75,43.7,16.2,31.0
0,103.25,29.25,57.2,5.7,20.52
0,39.75,37.75,63.8,7.9,18.71
0,31.75,54.25,88.5,4.6,29.11
0,97.75,38.75,34.1,13.8,31.0
0,157.25,51.25,67.5,5.1,29.98
0,-178.25,67.25,79.1,8.1,31.0
0,101.75,78.75,55.0,7.6,31.0
0,87.25,60.75,71.8,7.5,31.0
0,51.25,19.75,33.4,9.5,0.0
0,18.75,-15.25,73.8,12.3,0.0
0,94.25,20.25,23.8,12.8,0.0
0,175.25,69.75,68.8,8.8,31.0
0,95.25,74.75,60.6,7.1,31.0
1,63.841314,54.68896,38.3,8.7,31.0
0,48.75,50.75,68.7,7.4,31.0
1,35.52,33.34,61.1,8.4,5.23
0,88.75,69.75,78.5,7.6,31.0
0,81.25,42.25,39.9,14.6,31.0
0,85.75,50.75,55.0,10.9,31.0
0,131.25,68.25,57.3,6.5,31.0
0,101.25,72.25,50.0,6.6,31.0
0,67.25,66.25,97.1,4.2,31.0
0,54.75,59.25,71.4,6.4,31.0
0,126.25,51.75,31.7,13.2,31.0
0,111.75,33.75,52.1,9.4,29.43
0,61.75,68.25,78.1,7.5,31.0
0,43.25,32.25,37.4,12.0,5.64
1,20.377271,41.665616,81.0,6.6,24.49
0,127.25,48.25,28.6,11.7,31.0
0,67.25,44.25,56.5,9.8,30.9
0,131.25,51.25,36.6,12.4,31.0
0,44.75,59.25,82.5,6.2,31.0
0,148.75,67.75,80.6,8.0,31.0
1,36.56,37.229,70.9,6.6,14.72
0,78.25,47.25,41.2,11.2,31.0
0,134.75,51.75,43.5,11.8,31.0
0,129.75,64.75,70.5,7.1,31.0
0,116.75,61.25,69.5,7.9,31.0
0,139.75,57.75,52.1,6.2,31.0
0,135.75,57.25,55.2,7.6,31.0
0,72.25,68.75,89.5,6.7,31.0
0,82.25,46.25,42.7,11.4,31.0
1,19.4333,42.2,71.8,7.0,13.65
0,137.25,46.75,40.7,7.4,31.0
0,34.25,61.75,93.3,5.9,30.99
0,103.75,76.75,53.6,7.0,31.0
0,44.75,60.75,84.1,6.7,31.0
0,30.75,66.25,87.4,8.7,31.0
0,75.75,21.75,12.8,17.6,0.0
0,105.25,74.25,53.0,6.2,31.0
0,78.25,31.25,53.1,9.2,24.26
0,51.75,47.75,62.7,8.1,30.91
0,114.25,53.75,43.7,12.8,31.0
0,103.75,26.75,56.2,9.0,21.52
0,92.75,55.75,68.6,9.0,31.0
0,111.75,67.75,77.1,7.6,31.0
0,150.75,62.75,78.8,7.5,31.0
0,102.25,26.25,37.9,14.2,15.52
0,169.75,60.75,67.7,8.3,31.0
0,108.75,35.25,52.7,8.0,29.61
0,93.75,70.25,67.6,7.5,31.0
0,45.25,53.75,75.9,5.9,31.0
1,20.080443,42.334794,82.0,6.0,26.09
0,55.25,58.75,71.4,6.4,31.0
0,68.75,66.25,93.0,4.8,31.0
0,42.25,46.75,79.2,6.0,28.09
0,131.25,67.25,58.3,6.5,31.0
0,174.25,67.25,63.8,9.3,31.0
0,123.75,43.25,21.6,9.5,31.0
